user_id,age,gender,location,device_type,browser,campaign_id,ad_platform,ad_type,impression_date,clicked,time_spent_on_page,num_ads_seen_today,previous_clicks,campaign_budget,category
user_1463,55,Other,UK,Mobile,Edge,camp_145,Google,Video,2022-08-01 18:00:00,1,8.13,6,4,8190.98,Electronics
user_605,61,Female,France,Mobile,Firefox,camp_159,Twitter,Banner,2022-05-12 11:00:00,0,24.29,3,0,10864.98,Fashion
user_2980,50,Female,France,Mobile,Safari,camp_178,LinkedIn,Carousel,2022-02-26 08:00:00,0,50.24,3,2,7714.77,Gaming
user_2970,38,Female,Germany,Mobile,Firefox,camp_198,LinkedIn,Video,2022-12-07 18:00:00,0,16.65,4,2,7506.77,Electronics
user_821,43,Female,Brazil,Mobile,Firefox,camp_123,Facebook,Video,2022-08-27 13:00:00,1,6.42,9,2,8234.21,Finance
user_2705,63,Other,Brazil,Mobile,Safari,camp_135,Twitter,Video,2022-10-01 14:00:00,0,23.94,12,2,6342.79,Travel
user_598,53,Other,Japan,Mobile,Opera,camp_148,LinkedIn,Banner,2022-09-14 22:00:00,0,2.39,2,1,13739.11,Travel
user_1533,22,Other,Japan,Desktop,Safari,camp_158,LinkedIn,Banner,2022-07-07 02:00:00,0,8.49,5,4,10280.46,Gaming
user_514,50,Female,Germany,Desktop,Firefox,camp_113,Twitter,Banner,2022-10-29 22:00:00,1,45.24,4,4,13796.26,Finance
user_1527,18,Male,India,Mobile,Firefox,camp_185,LinkedIn,Video,2022-11-26 22:00:00,0,26.71,5,1,7572.73,Electronics
user_1878,23,Other,India,Mobile,Firefox,camp_138,Facebook,Carousel,2022-05-13 20:00:00,0,1.12,4,0,10856.19,Fashion
user_1700,54,Male,France,Desktop,Firefox,camp_107,Google,Carousel,2022-11-09 16:00:00,0,17.06,3,4,12305.81,Fashion
user_1030,19,Male,France,Desktop,Edge,camp_147,Facebook,Banner,2022-09-24 02:00:00,0,5.71,5,2,10617.35,Electronics
user_500,22,Male,US,Mobile,Opera,camp_179,Google,Video,2023-02-01 01:00:00,0,0.27,3,1,7596.16,Electronics
user_1685,43,Female,France,Mobile,Firefox,camp_180,Facebook,Carousel,2023-01-30 08:00:00,0,6.22,2,1,6877.07,Finance
user_717,58,Female,Japan,Mobile,Edge,camp_168,Google,Video,2022-08-08 23:00:00,0,29.74,8,3,8909.79,Gaming
user_1142,64,Other,France,Mobile,Firefox,camp_140,Facebook,Banner,2022-11-12 15:00:00,0,10.3,10,3,7854.57,Finance
user_1509,30,Other,Germany,Mobile,Opera,camp_134,LinkedIn,Banner,2022-05-27 22:00:00,0,6.18,5,0,13082.73,Travel
user_2649,29,Female,US,Mobile,Opera,camp_163,Google,Video,2022-10-05 04:00:00,0,136.65,7,1,9110.88,Gaming
user_666,22,Female,Brazil,Desktop,Safari,camp_152,Twitter,Carousel,2022-02-26 11:00:00,0,17.21,4,5,9399.01,Electronics
user_2516,19,Male,US,Mobile,Edge,camp_153,Twitter,Carousel,2022-05-04 13:00:00,0,5.02,7,2,10159.37,Electronics
user_2209,21,Female,India,Mobile,Opera,camp_136,Facebook,Banner,2022-02-22 16:00:00,0,4.54,4,4,10515.8,Electronics
user_2318,44,Female,India,Desktop,Chrome,camp_151,Facebook,Video,2022-02-08 18:00:00,1,2.18,6,3,9904.28,Travel
user_1080,27,Female,US,Desktop,Firefox,camp_117,Facebook,Banner,2022-08-21 20:00:00,1,18.92,2,4,7813.12,Gaming
user_228,30,Female,US,Mobile,Opera,camp_120,Google,Carousel,2022-12-25 12:00:00,0,42.29,5,2,11784.21,Electronics
user_2897,61,Male,India,Mobile,Edge,camp_141,LinkedIn,Video,2022-04-02 19:00:00,0,39.31,5,1,11940.11,Fashion
user_149,19,Other,Japan,Mobile,Edge,camp_164,Twitter,Video,2022-03-28 00:00:00,1,56.23,5,0,9047.49,Travel
user_1070,43,Male,Germany,Mobile,Edge,camp_180,Facebook,Banner,2022-10-28 08:00:00,0,0.47,6,2,10786.21,Gaming
user_1168,32,Female,Germany,Mobile,Safari,camp_107,Google,Video,2022-07-17 13:00:00,0,16.48,5,2,7578.19,Electronics
user_632,63,Female,Germany,Mobile,Firefox,camp_192,Google,Video,2022-03-23 19:00:00,0,49.75,7,5,14765.74,Gaming
user_1364,27,Other,Germany,Mobile,Chrome,camp_183,Twitter,Video,2022-05-08 14:00:00,0,46.11,7,1,12456.87,Finance
user_413,39,Other,India,Desktop,Edge,camp_138,Twitter,Video,2023-01-13 16:00:00,0,6.32,6,1,11894.01,Gaming
user_1756,57,Other,Japan,Mobile,Firefox,camp_160,LinkedIn,Banner,2022-09-28 10:00:00,0,13.94,4,2,10547.0,Electronics
user_520,42,Male,UK,Mobile,Edge,camp_159,Twitter,Video,2022-06-11 06:00:00,0,2.02,3,1,9545.58,Finance
user_1368,32,Other,France,Mobile,Edge,camp_168,LinkedIn,Carousel,2023-01-31 00:00:00,0,6.41,6,2,7629.68,Electronics
user_2435,30,Female,France,Desktop,Chrome,camp_158,LinkedIn,Banner,2022-06-08 01:00:00,0,96.52,8,1,8950.59,Travel
user_2323,25,Female,France,Desktop,Firefox,camp_109,Google,Video,2023-01-11 12:00:00,0,17.59,5,1,8826.56,Fashion
user_2401,38,Female,France,Desktop,Edge,camp_162,Google,Banner,2022-01-27 11:00:00,0,133.7,6,2,8386.75,Fashion
user_1103,38,Male,India,Tablet,Safari,camp_169,LinkedIn,Carousel,2022-12-08 09:00:00,0,0.33,3,4,11669.06,Finance
user_598,39,Other,UK,Mobile,Edge,camp_106,Facebook,Video,2022-05-17 21:00:00,0,71.06,6,1,9804.2,Electronics
user_1660,63,Other,India,Mobile,Firefox,camp_134,LinkedIn,Video,2023-01-14 07:00:00,0,8.74,4,3,10302.41,Fashion
user_1686,50,Other,UK,Mobile,Opera,camp_190,Twitter,Banner,2023-01-13 17:00:00,0,1.73,5,2,8535.35,Finance
user_2606,62,Other,India,Mobile,Edge,camp_141,LinkedIn,Banner,2022-10-18 13:00:00,1,1.88,2,0,8844.68,Electronics
user_2161,44,Female,Japan,Mobile,Safari,camp_184,LinkedIn,Banner,2022-08-13 12:00:00,0,8.43,5,2,10054.42,Fashion
user_2189,57,Male,US,Mobile,Safari,camp_187,LinkedIn,Banner,2022-05-13 16:00:00,0,12.84,8,5,9284.79,Finance
user_1925,39,Other,UK,Mobile,Edge,camp_128,Facebook,Banner,2022-08-08 11:00:00,0,1.78,4,4,15886.28,Finance
user_730,47,Female,France,Mobile,Firefox,camp_126,Facebook,Video,2022-08-07 21:00:00,0,38.15,8,1,10400.92,Finance
user_589,26,Female,UK,Tablet,Edge,camp_137,LinkedIn,Banner,2022-06-28 23:00:00,0,13.31,6,1,11055.7,Fashion
user_2459,62,Male,Brazil,Mobile,Safari,camp_101,Twitter,Banner,2022-12-08 04:00:00,0,9.08,2,2,10354.54,Gaming
user_377,52,Other,Germany,Mobile,Edge,camp_124,Google,Banner,2022-10-07 23:00:00,1,14.74,7,1,8673.2,Electronics
user_1408,35,Male,UK,Mobile,Safari,camp_165,Twitter,Carousel,2022-03-23 11:00:00,0,13.37,1,2,4982.88,Travel
user_1870,59,Other,Brazil,Desktop,Opera,camp_137,Google,Video,2022-01-15 10:00:00,0,2.18,3,0,4900.07,Fashion
user_751,22,Male,Germany,Desktop,Edge,camp_158,Twitter,Banner,2022-12-17 13:00:00,0,1.03,4,2,13127.97,Travel
user_627,44,Other,Brazil,Mobile,Chrome,camp_181,Facebook,Video,2022-10-31 18:00:00,1,22.7,5,0,10803.84,Gaming
user_1630,23,Other,Germany,Mobile,Edge,camp_106,Twitter,Video,2022-12-06 20:00:00,0,13.37,4,1,9296.02,Fashion
user_995,49,Male,US,Desktop,Safari,camp_148,LinkedIn,Banner,2022-10-03 07:00:00,1,0.5,5,2,18035.02,Finance
user_1584,25,Other,UK,Mobile,Firefox,camp_167,Google,Carousel,2022-02-10 19:00:00,0,21.98,3,1,13997.99,Electronics
user_703,56,Male,Brazil,Tablet,Safari,camp_140,Twitter,Carousel,2022-09-15 20:00:00,0,24.46,9,2,6684.92,Fashion
user_2510,38,Male,Japan,Mobile,Opera,camp_173,Twitter,Video,2022-06-28 13:00:00,0,70.14,10,3,10119.25,Electronics
user_2060,35,Other,US,Mobile,Firefox,camp_150,Twitter,Banner,2022-12-06 07:00:00,0,19.89,4,1,8435.15,Travel
user_1180,31,Other,France,Desktop,Chrome,camp_191,Facebook,Video,2022-03-14 20:00:00,0,6.43,4,3,13089.06,Travel
user_477,32,Male,UK,Mobile,Chrome,camp_193,Facebook,Video,2023-01-28 17:00:00,0,5.45,3,2,11499.79,Gaming
user_2987,59,Female,India,Mobile,Opera,camp_123,Twitter,Banner,2022-05-03 07:00:00,0,12.23,4,0,11165.27,Travel
user_401,43,Male,India,Mobile,Opera,camp_135,Facebook,Carousel,2022-05-24 21:00:00,0,1.94,3,3,11611.09,Finance
user_2856,61,Female,India,Desktop,Opera,camp_179,Twitter,Video,2023-02-03 00:00:00,0,13.7,5,3,9514.9,Travel
user_2225,49,Female,Japan,Mobile,Opera,camp_196,Facebook,Video,2022-03-26 14:00:00,0,7.95,5,2,6724.14,Fashion
user_57,56,Male,Brazil,Mobile,Edge,camp_109,Twitter,Video,2022-10-04 19:00:00,0,35.42,4,1,12067.17,Finance
user_1876,45,Male,Brazil,Mobile,Safari,camp_120,LinkedIn,Video,2022-10-04 04:00:00,0,23.75,8,0,11626.19,Fashion
user_448,56,Male,Germany,Desktop,Edge,camp_126,Facebook,Video,2022-01-27 17:00:00,0,5.93,5,1,10198.94,Electronics
user_203,60,Female,India,Mobile,Firefox,camp_154,Twitter,Banner,2022-08-01 04:00:00,1,13.02,5,0,8597.68,Travel
user_1657,49,Male,France,Mobile,Chrome,camp_184,Google,Carousel,2022-11-05 00:00:00,1,25.24,6,5,9927.57,Fashion
user_738,30,Male,Brazil,Mobile,Chrome,camp_190,LinkedIn,Banner,2022-02-02 10:00:00,0,3.8,5,1,5290.86,Travel
user_202,32,Other,Japan,Desktop,Firefox,camp_195,Facebook,Banner,2022-12-25 13:00:00,0,69.48,3,1,10784.38,Electronics
user_1354,35,Other,UK,Desktop,Chrome,camp_104,Twitter,Banner,2022-07-05 02:00:00,0,1.92,8,2,11951.76,Electronics
user_2411,56,Other,Brazil,Mobile,Opera,camp_198,Google,Carousel,2022-02-20 22:00:00,0,61.27,4,3,9461.56,Finance
user_892,23,Male,UK,Desktop,Opera,camp_185,Google,Banner,2022-06-08 22:00:00,0,0.34,4,0,7167.39,Travel
user_2502,28,Male,Japan,Mobile,Opera,camp_158,Google,Carousel,2022-08-04 23:00:00,0,13.21,4,1,11218.29,Finance
user_2404,49,Male,Brazil,Mobile,Firefox,camp_135,LinkedIn,Video,2022-11-26 23:00:00,0,6.8,3,4,9497.28,Fashion
user_216,57,Female,Germany,Desktop,Safari,camp_173,LinkedIn,Video,2022-07-06 18:00:00,0,68.62,6,3,8568.29,Electronics
user_2603,37,Female,Germany,Mobile,Firefox,camp_133,Google,Banner,2022-11-14 09:00:00,0,38.69,4,1,10187.31,Finance
user_2935,50,Other,Germany,Desktop,Safari,camp_151,LinkedIn,Video,2022-06-27 05:00:00,0,46.57,4,1,10281.98,Fashion
user_23,57,Female,France,Tablet,Chrome,camp_105,Twitter,Video,2022-03-31 12:00:00,0,13.53,9,6,11521.19,Fashion
user_2203,25,Female,Brazil,Mobile,Chrome,camp_113,Facebook,Video,2022-12-28 04:00:00,0,2.24,7,1,9550.75,Finance
user_1210,52,Female,UK,Mobile,Chrome,camp_158,Facebook,Banner,2022-06-06 02:00:00,0,5.68,3,3,9678.49,Electronics
user_2297,22,Other,Japan,Desktop,Safari,camp_156,Facebook,Banner,2022-05-18 13:00:00,0,15.14,5,2,12864.27,Gaming
user_749,52,Other,Brazil,Mobile,Chrome,camp_136,LinkedIn,Carousel,2022-08-29 21:00:00,0,9.85,3,3,9353.46,Fashion
user_805,64,Female,Japan,Mobile,Firefox,camp_157,Twitter,Video,2022-08-12 18:00:00,0,7.94,4,1,9544.05,Electronics
user_134,31,Male,US,Mobile,Safari,camp_182,Twitter,Banner,2022-12-17 20:00:00,1,7.21,5,2,8601.42,Travel
user_321,38,Other,Germany,Mobile,Opera,camp_131,LinkedIn,Video,2022-07-15 09:00:00,0,5.34,7,3,11346.3,Fashion
user_2438,64,Female,India,Desktop,Safari,camp_119,LinkedIn,Banner,2022-11-30 05:00:00,0,15.44,6,2,12287.63,Electronics
user_434,41,Male,Japan,Mobile,Firefox,camp_184,Twitter,Carousel,2022-03-04 23:00:00,1,23.31,6,1,9061.81,Gaming
user_1046,34,Male,US,Desktop,Firefox,camp_178,Twitter,Carousel,2022-11-21 12:00:00,0,23.49,3,3,9157.83,Travel
user_873,35,Other,Japan,Desktop,Firefox,camp_180,Google,Banner,2022-04-19 21:00:00,0,0.91,6,0,11840.82,Travel
user_2906,51,Male,US,Mobile,Chrome,camp_160,Facebook,Video,2022-05-13 16:00:00,0,0.55,3,0,8912.37,Finance
user_2099,29,Other,Japan,Mobile,Opera,camp_156,Google,Carousel,2022-07-13 13:00:00,0,1.83,4,1,11814.84,Finance
user_2224,33,Female,Germany,Desktop,Opera,camp_151,Twitter,Banner,2022-11-07 13:00:00,0,0.36,5,3,11345.96,Gaming
user_2918,21,Other,India,Desktop,Edge,camp_187,Google,Carousel,2022-06-21 11:00:00,0,11.61,6,1,13766.35,Travel
user_253,42,Male,Germany,Mobile,Firefox,camp_184,Facebook,Banner,2022-04-15 15:00:00,1,1.1,3,1,15269.87,Gaming
user_966,51,Other,Japan,Mobile,Chrome,camp_147,LinkedIn,Carousel,2022-11-19 19:00:00,0,11.44,4,4,6775.69,Fashion
user_739,45,Other,Germany,Mobile,Safari,camp_178,Google,Banner,2022-04-26 04:00:00,0,8.22,2,1,14283.01,Electronics
user_1130,63,Female,India,Mobile,Chrome,camp_110,Google,Carousel,2022-08-24 00:00:00,0,1.21,4,3,8976.02,Finance
user_1340,28,Male,US,Mobile,Firefox,camp_129,LinkedIn,Carousel,2022-11-26 19:00:00,0,1.77,4,4,9857.73,Fashion
user_302,30,Other,US,Desktop,Chrome,camp_159,LinkedIn,Banner,2022-01-17 13:00:00,0,29.58,4,1,10726.03,Travel
user_2596,48,Female,Japan,Mobile,Firefox,camp_117,Facebook,Carousel,2022-02-20 22:00:00,0,25.78,5,4,10869.83,Electronics
user_1978,42,Female,Brazil,Tablet,Safari,camp_191,Twitter,Banner,2023-02-02 00:00:00,0,6.74,3,0,7841.68,Fashion
user_2764,56,Female,India,Desktop,Safari,camp_176,Google,Carousel,2022-11-27 09:00:00,0,2.78,0,5,9711.02,Fashion
user_2827,27,Female,US,Mobile,Opera,camp_173,Facebook,Carousel,2023-02-04 19:00:00,0,8.81,6,2,11811.82,Fashion
user_2316,41,Female,France,Mobile,Edge,camp_146,Google,Banner,2023-01-24 23:00:00,0,13.23,4,5,14476.05,Travel
user_551,18,Other,Germany,Desktop,Chrome,camp_111,Facebook,Carousel,2022-10-16 03:00:00,1,14.57,4,0,9824.68,Finance
user_1479,42,Other,Japan,Desktop,Edge,camp_149,Facebook,Carousel,2022-01-23 09:00:00,1,0.5,8,2,10347.28,Travel
user_1316,45,Male,France,Tablet,Chrome,camp_139,LinkedIn,Banner,2022-10-06 15:00:00,0,18.38,4,1,11372.34,Electronics
user_1588,53,Other,France,Mobile,Opera,camp_189,Twitter,Video,2022-07-30 07:00:00,0,19.89,3,4,7243.79,Gaming
user_1823,35,Male,Brazil,Mobile,Opera,camp_163,Google,Banner,2022-12-27 02:00:00,0,20.6,4,6,13478.64,Travel
user_1825,23,Male,Brazil,Tablet,Safari,camp_118,Twitter,Video,2022-03-01 02:00:00,0,19.69,7,2,9524.18,Finance
user_1165,19,Male,Brazil,Mobile,Safari,camp_186,Facebook,Carousel,2022-05-03 05:00:00,0,62.85,7,0,13494.54,Gaming
user_314,20,Other,France,Desktop,Safari,camp_199,LinkedIn,Video,2022-09-12 03:00:00,0,24.74,7,2,5898.51,Electronics
user_184,63,Female,UK,Mobile,Chrome,camp_126,Twitter,Video,2022-02-22 10:00:00,0,7.62,3,4,12040.7,Finance
user_1688,25,Male,UK,Desktop,Edge,camp_151,LinkedIn,Banner,2022-05-11 00:00:00,0,33.44,3,3,4663.65,Fashion
user_713,48,Female,France,Mobile,Edge,camp_179,LinkedIn,Video,2022-09-29 08:00:00,0,11.3,7,3,8514.32,Travel
user_2176,36,Male,Germany,Desktop,Safari,camp_106,Google,Video,2022-12-25 04:00:00,0,1.25,10,3,8913.5,Travel
user_1311,23,Other,Japan,Mobile,Opera,camp_162,Facebook,Carousel,2022-10-13 20:00:00,1,20.93,8,0,8385.78,Electronics
user_2748,31,Male,France,Tablet,Edge,camp_176,Google,Banner,2023-02-09 18:00:00,1,9.63,7,2,9513.16,Travel
user_2434,20,Other,Japan,Mobile,Opera,camp_154,Google,Banner,2022-05-03 18:00:00,0,53.28,3,0,10052.15,Finance
user_271,18,Female,France,Mobile,Safari,camp_175,Twitter,Video,2022-08-30 23:00:00,1,8.36,6,2,11100.82,Electronics
user_1795,61,Other,Brazil,Mobile,Chrome,camp_190,LinkedIn,Carousel,2022-02-17 11:00:00,0,0.92,7,3,7868.94,Finance
user_811,47,Female,Japan,Desktop,Firefox,camp_196,Google,Banner,2022-07-05 06:00:00,0,58.67,5,2,11756.92,Travel
user_2463,63,Other,Brazil,Mobile,Edge,camp_130,Google,Carousel,2023-01-05 06:00:00,0,35.72,6,3,9981.91,Finance
user_198,36,Male,Brazil,Mobile,Safari,camp_110,Facebook,Video,2022-03-11 05:00:00,0,77.6,8,1,11180.31,Fashion
user_1080,36,Male,UK,Mobile,Safari,camp_116,Twitter,Video,2022-01-17 00:00:00,0,3.99,6,3,12572.95,Fashion
user_2879,26,Other,France,Mobile,Edge,camp_165,Twitter,Banner,2022-03-09 14:00:00,1,0.43,4,3,14288.88,Finance
user_1227,24,Female,Germany,Mobile,Firefox,camp_166,LinkedIn,Video,2022-08-28 11:00:00,0,60.36,6,1,10338.56,Gaming
user_1645,63,Female,Germany,Mobile,Chrome,camp_197,LinkedIn,Carousel,2022-10-04 22:00:00,0,27.12,6,2,11740.44,Travel
user_628,54,Female,Brazil,Desktop,Edge,camp_131,Twitter,Carousel,2022-11-19 20:00:00,0,38.9,4,2,12590.02,Finance
user_604,58,Other,Brazil,Mobile,Chrome,camp_123,Twitter,Video,2022-10-05 08:00:00,0,0.08,9,1,9992.05,Gaming
user_1162,24,Other,France,Desktop,Safari,camp_187,Facebook,Video,2022-07-25 23:00:00,0,21.4,5,4,10955.62,Electronics
user_1446,26,Other,Germany,Desktop,Edge,camp_112,Google,Carousel,2022-06-29 02:00:00,0,24.85,4,1,9381.82,Travel
user_1081,21,Other,France,Tablet,Chrome,camp_121,Facebook,Video,2022-06-22 03:00:00,0,8.42,7,3,14163.61,Finance
user_1586,42,Female,Japan,Desktop,Opera,camp_118,Facebook,Video,2022-11-21 04:00:00,0,12.83,5,2,10072.98,Gaming
user_2119,29,Female,UK,Mobile,Opera,camp_152,Twitter,Video,2022-01-30 02:00:00,0,2.85,5,0,11648.79,Finance
user_911,23,Other,France,Desktop,Opera,camp_193,Twitter,Carousel,2022-07-14 12:00:00,0,1.67,4,3,11047.62,Gaming
user_594,35,Other,Brazil,Mobile,Chrome,camp_138,Google,Video,2022-03-15 05:00:00,0,33.27,4,2,8518.49,Travel
user_1396,57,Female,US,Mobile,Opera,camp_120,LinkedIn,Carousel,2022-11-06 11:00:00,0,34.54,11,1,6427.8,Fashion
user_600,38,Female,UK,Desktop,Safari,camp_186,Twitter,Banner,2022-12-13 06:00:00,1,5.23,6,2,9733.14,Electronics
user_514,32,Male,Germany,Desktop,Chrome,camp_115,Facebook,Video,2022-08-15 00:00:00,0,33.95,1,5,8019.87,Finance
user_1896,20,Other,Germany,Mobile,Safari,camp_106,Google,Video,2022-02-20 23:00:00,0,9.05,1,2,9086.8,Finance
user_2132,19,Male,Brazil,Mobile,Firefox,camp_183,LinkedIn,Video,2022-10-16 20:00:00,1,6.82,3,2,13012.52,Finance
user_1067,58,Female,Brazil,Mobile,Chrome,camp_177,Facebook,Banner,2022-01-02 15:00:00,0,31.42,4,1,12067.44,Travel
user_2887,57,Female,UK,Mobile,Opera,camp_125,Facebook,Video,2022-10-19 20:00:00,0,24.53,7,1,10961.94,Finance
user_1958,21,Other,Brazil,Desktop,Opera,camp_185,LinkedIn,Carousel,2022-05-01 14:00:00,0,20.16,6,3,9598.16,Electronics
user_2654,49,Male,US,Mobile,Firefox,camp_199,Facebook,Video,2023-02-13 13:00:00,0,31.75,4,1,8670.06,Electronics
user_810,19,Female,UK,Mobile,Edge,camp_189,Facebook,Carousel,2022-08-27 21:00:00,0,39.78,5,2,6687.77,Gaming
user_2181,63,Male,Brazil,Mobile,Firefox,camp_175,Google,Carousel,2023-02-08 01:00:00,0,59.37,3,1,10230.39,Electronics
user_1089,46,Male,Japan,Desktop,Opera,camp_130,Facebook,Carousel,2022-05-15 23:00:00,0,19.54,2,4,10897.11,Travel
user_290,19,Male,India,Desktop,Opera,camp_167,Facebook,Carousel,2022-12-04 02:00:00,0,1.91,6,3,9112.17,Gaming
user_2424,51,Male,US,Desktop,Edge,camp_139,Google,Carousel,2022-12-15 09:00:00,0,8.73,3,0,8400.42,Gaming
user_769,44,Male,UK,Mobile,Firefox,camp_126,Google,Video,2022-05-03 13:00:00,0,2.82,2,5,14966.68,Fashion
user_2515,56,Other,India,Desktop,Safari,camp_108,LinkedIn,Video,2022-01-21 02:00:00,0,2.59,7,2,12866.76,Travel
user_471,61,Other,France,Mobile,Firefox,camp_175,LinkedIn,Video,2022-07-17 18:00:00,0,90.42,10,2,10152.87,Travel
user_2197,55,Male,US,Desktop,Safari,camp_192,LinkedIn,Carousel,2022-08-23 04:00:00,0,4.09,6,1,9626.17,Electronics
user_88,35,Other,France,Mobile,Opera,camp_191,Google,Banner,2022-01-13 04:00:00,0,26.78,4,1,7512.89,Gaming
user_2444,53,Female,India,Mobile,Opera,camp_115,Facebook,Video,2022-12-14 03:00:00,0,30.45,5,2,6708.54,Travel
user_790,36,Male,Germany,Mobile,Firefox,camp_171,Facebook,Video,2023-02-07 01:00:00,0,13.52,6,5,13386.67,Gaming
user_1665,44,Other,Germany,Mobile,Opera,camp_112,Facebook,Video,2022-06-16 08:00:00,0,0.09,4,4,15072.48,Gaming
user_1310,62,Other,Brazil,Mobile,Edge,camp_177,Facebook,Carousel,2023-01-11 22:00:00,0,26.02,1,6,10169.16,Finance
user_865,37,Female,Germany,Tablet,Chrome,camp_159,Google,Video,2022-06-03 19:00:00,0,60.76,9,3,6709.42,Fashion
user_1294,38,Female,France,Mobile,Safari,camp_178,Twitter,Carousel,2022-12-29 07:00:00,0,29.37,10,3,12935.03,Gaming
user_24,40,Female,US,Mobile,Opera,camp_159,LinkedIn,Video,2022-11-30 01:00:00,0,15.04,5,4,13184.05,Finance
user_1887,47,Female,France,Mobile,Safari,camp_108,Twitter,Video,2022-01-05 06:00:00,0,17.71,3,1,10535.92,Fashion
user_311,42,Male,France,Mobile,Firefox,camp_152,LinkedIn,Carousel,2022-08-23 18:00:00,0,3.45,3,4,8885.64,Gaming
user_1485,48,Other,Germany,Desktop,Edge,camp_131,LinkedIn,Carousel,2022-06-06 08:00:00,0,42.99,3,1,6528.99,Travel
user_1232,44,Other,France,Mobile,Safari,camp_185,Google,Video,2022-05-23 15:00:00,0,18.18,4,2,6623.91,Gaming
user_2712,51,Female,India,Desktop,Opera,camp_154,LinkedIn,Carousel,2022-10-18 21:00:00,0,5.7,6,3,7091.18,Fashion
user_2486,25,Other,UK,Mobile,Chrome,camp_124,Google,Carousel,2022-07-10 13:00:00,0,2.12,4,5,7298.22,Fashion
user_706,36,Other,UK,Tablet,Edge,camp_140,Twitter,Carousel,2022-07-10 14:00:00,0,6.23,2,2,9566.4,Electronics
user_1360,58,Other,UK,Mobile,Firefox,camp_125,Facebook,Banner,2022-05-15 09:00:00,0,29.06,7,4,8628.77,Fashion
user_422,43,Female,Brazil,Tablet,Opera,camp_128,Twitter,Carousel,2022-03-29 07:00:00,0,62.11,7,1,13111.19,Gaming
user_1774,45,Other,Japan,Mobile,Edge,camp_181,Twitter,Carousel,2022-11-26 07:00:00,0,5.32,3,3,13244.94,Fashion
user_2369,21,Other,Japan,Desktop,Opera,camp_135,Google,Banner,2023-01-22 20:00:00,0,7.41,5,4,7502.35,Fashion
user_2635,48,Other,Germany,Mobile,Firefox,camp_183,Google,Carousel,2023-01-27 05:00:00,0,32.75,1,2,8182.38,Travel
user_947,33,Male,Japan,Mobile,Firefox,camp_196,LinkedIn,Banner,2022-12-12 18:00:00,0,26.08,9,1,9817.95,Electronics
user_1187,27,Male,Germany,Mobile,Chrome,camp_183,Facebook,Video,2022-11-17 15:00:00,0,2.64,3,2,7312.5,Fashion
user_1835,55,Other,UK,Desktop,Edge,camp_102,Twitter,Video,2022-08-09 19:00:00,0,48.28,4,3,13634.42,Gaming
user_1565,27,Other,US,Mobile,Chrome,camp_158,Twitter,Video,2022-04-28 19:00:00,1,5.33,9,0,8888.45,Finance
user_849,62,Other,Brazil,Mobile,Chrome,camp_133,Google,Carousel,2022-12-17 04:00:00,0,29.22,6,3,10335.97,Finance
user_1590,26,Other,UK,Desktop,Chrome,camp_105,Google,Banner,2022-01-15 20:00:00,0,21.06,6,2,10866.28,Travel
user_1319,56,Other,France,Desktop,Safari,camp_130,Google,Video,2022-11-17 20:00:00,0,12.63,5,1,9334.31,Finance
user_2090,53,Other,Japan,Tablet,Firefox,camp_198,Twitter,Carousel,2022-09-09 16:00:00,1,1.83,5,2,9607.2,Travel
user_1948,53,Male,UK,Mobile,Chrome,camp_131,Google,Video,2022-07-20 16:00:00,0,44.62,4,2,11968.4,Travel
user_1309,36,Female,Japan,Mobile,Safari,camp_141,LinkedIn,Video,2022-07-30 23:00:00,0,15.12,5,1,4412.97,Finance
user_2987,36,Other,UK,Mobile,Safari,camp_156,LinkedIn,Video,2023-01-15 21:00:00,0,2.4,10,2,10320.98,Fashion
user_387,29,Other,Japan,Desktop,Safari,camp_172,LinkedIn,Carousel,2022-10-24 01:00:00,0,12.96,4,1,11810.76,Gaming
user_2036,30,Other,US,Tablet,Chrome,camp_145,Facebook,Banner,2022-09-02 19:00:00,0,2.19,5,1,4466.78,Fashion
user_1162,42,Female,Germany,Tablet,Safari,camp_190,LinkedIn,Banner,2022-02-19 03:00:00,0,9.36,2,2,14283.81,Fashion
user_2026,53,Other,Japan,Tablet,Chrome,camp_187,Google,Banner,2022-10-30 09:00:00,0,2.52,7,2,9849.66,Travel
user_2958,42,Other,Germany,Desktop,Edge,camp_155,Google,Banner,2022-07-24 08:00:00,0,6.08,6,5,8292.95,Gaming
user_716,45,Female,France,Tablet,Firefox,camp_149,Twitter,Carousel,2022-03-22 00:00:00,0,33.36,3,2,14019.09,Gaming
user_2479,59,Other,UK,Mobile,Opera,camp_185,Facebook,Carousel,2023-01-22 14:00:00,0,5.3,5,0,8072.56,Travel
user_2602,56,Female,India,Tablet,Chrome,camp_129,Facebook,Carousel,2022-10-28 06:00:00,0,20.32,7,2,10605.1,Travel
user_2848,47,Female,France,Desktop,Firefox,camp_135,Google,Video,2022-01-07 03:00:00,0,5.24,2,2,11300.0,Electronics
user_426,22,Other,Japan,Mobile,Chrome,camp_125,Twitter,Banner,2022-04-16 06:00:00,0,19.15,3,2,10864.92,Gaming
user_1440,34,Male,Germany,Mobile,Edge,camp_149,LinkedIn,Carousel,2022-03-28 06:00:00,0,27.27,2,1,13898.73,Finance
user_2074,35,Male,US,Mobile,Firefox,camp_101,LinkedIn,Video,2022-02-07 19:00:00,0,2.18,3,3,9587.3,Travel
