customer_id,signup_date,last_active_date,tenure_months,subscription_type,monthly_fee,auto_renew,payment_method,num_logins_last_30d,support_tickets,feature_usage_score,discount_used,referral_channel,country,is_churned
CUST07454,2021-12-25 03:19:10.315031504,2023-04-07 03:19:10.315031504,28,Premium,10,1,Wallet,12,1,46.78,0,Paid,India,1
CUST07455,2021-12-25 06:49:34.617461744,2024-01-08 06:49:34.617461744,28,Premium,0,0,Wallet,12,4,46.95,0,Paid,India,0
CUST07456,2021-12-25 10:19:58.919891984,2022-06-19 10:19:58.919891984,28,Free,30,0,Card,11,1,32.67,1,Paid,France,0
CUST07457,2021-12-25 13:50:23.222322224,2022-02-27 13:50:23.222322224,28,Free,10,0,Card,13,0,29.22,0,Organic,Germany,0
CUST07458,2021-12-25 17:20:47.524752464,2022-11-28 17:20:47.524752464,28,Premium,30,0,Wallet,7,1,14.59,0,Partner,UK,0
CUST07459,2021-12-25 20:51:11.827182704,2023-07-15 20:51:11.827182704,28,Basic,30,1,Other,5,1,19.51,0,Paid,France,0
CUST07460,2021-12-26 00:21:36.129612960,2024-02-13 00:21:36.129612960,27,Basic,30,1,Card,14,0,42.08,0,Paid,UK,0
CUST07461,2021-12-26 03:52:00.432043200,2022-02-07 03:52:00.432043200,27,Basic,0,0,Other,13,2,16.6,0,Paid,France,0
CUST07462,2021-12-26 07:22:24.734473440,2023-02-02 07:22:24.734473440,27,Premium,0,1,Other,15,3,35.52,0,Organic,Germany,1
CUST07463,2021-12-26 10:52:49.036903680,2023-08-04 10:52:49.036903680,27,Free,30,1,Card,16,3,49.39,0,Organic,France,0
CUST07464,2021-12-26 14:23:13.339333920,2023-03-28 14:23:13.339333920,27,Premium,10,0,PayPal,8,0,8.26,1,Organic,US,0
CUST07465,2021-12-26 17:53:37.641764176,2024-01-22 17:53:37.641764176,27,Free,10,1,PayPal,14,2,17.5,0,Referral,Canada,0
CUST07466,2021-12-26 21:24:01.944194416,2022-09-14 21:24:01.944194416,27,Free,30,1,PayPal,14,0,25.67,0,Partner,US,0
CUST07467,2021-12-27 00:54:26.246624656,2023-12-31 00:54:26.246624656,27,Basic,10,1,Card,12,1,43.97,0,Partner,India,0
CUST07468,2021-12-27 04:24:50.549054896,2023-08-11 04:24:50.549054896,27,Basic,30,1,Other,9,1,30.79,0,Organic,India,0
CUST07469,2021-12-27 07:55:14.851485136,2024-01-21 07:55:14.851485136,27,Premium,30,0,Card,16,2,33.09,0,Partner,India,0
CUST07470,2021-12-27 11:25:39.153915392,2023-11-19 11:25:39.153915392,27,Free,30,1,Wallet,11,0,12.97,1,Organic,Canada,0
CUST07471,2021-12-27 14:56:03.456345632,2023-04-10 14:56:03.456345632,27,Free,10,1,Other,19,4,30.27,1,Partner,India,0
CUST07472,2021-12-27 18:26:27.758775872,2023-06-11 18:26:27.758775872,27,Basic,10,1,Card,14,2,60.68,0,Referral,UK,0
CUST07473,2021-12-27 21:56:52.061206112,2022-10-27 21:56:52.061206112,27,Basic,10,0,Other,12,2,36.68,0,Paid,Canada,1
CUST07474,2021-12-28 01:27:16.363636352,2024-05-25 01:27:16.363636352,27,Free,10,0,Card,10,2,15.61,1,Organic,India,0
CUST07475,2021-12-28 04:57:40.666066608,2022-04-12 04:57:40.666066608,27,Free,0,1,Wallet,12,3,23.47,0,Organic,Germany,0
CUST07476,2021-12-28 08:28:04.968496848,2023-04-10 08:28:04.968496848,27,Premium,10,1,Wallet,13,1,35.3,0,Partner,Canada,0
CUST07477,2021-12-28 11:58:29.270927088,2024-01-28 11:58:29.270927088,27,Premium,10,1,Wallet,16,3,19.88,0,Referral,France,1
CUST07478,2021-12-28 15:28:53.573357328,2024-06-04 15:28:53.573357328,27,Basic,10,1,PayPal,9,0,22.27,1,Referral,UK,1
CUST07479,2021-12-28 18:59:17.875787568,2023-12-26 18:59:17.875787568,27,Basic,30,1,Wallet,14,0,23.23,0,Partner,Canada,0
CUST07480,2021-12-28 22:29:42.178217808,2022-11-11 22:29:42.178217808,27,Basic,10,1,PayPal,14,1,23.8,0,Partner,US,0
CUST07481,2021-12-29 02:00:06.480648064,2023-07-21 02:00:06.480648064,27,Basic,10,1,Other,12,0,24.87,1,Organic,UK,1
CUST07482,2021-12-29 05:30:30.783078304,2023-12-20 05:30:30.783078304,27,Premium,30,0,Other,7,1,10.35,0,Organic,Germany,1
CUST07483,2021-12-29 09:00:55.085508544,2022-10-07 09:00:55.085508544,27,Premium,30,1,Other,12,0,48.29,0,Referral,Germany,1
CUST07484,2021-12-29 12:31:19.387938784,2022-06-02 12:31:19.387938784,27,Free,10,1,Card,13,0,48.64,0,Organic,Canada,0
CUST07485,2021-12-29 16:01:43.690369024,2022-07-23 16:01:43.690369024,27,Premium,30,1,Card,12,2,21.07,0,Paid,US,0
CUST07486,2021-12-29 19:32:07.992799280,2022-03-05 19:32:07.992799280,27,Free,0,1,PayPal,12,1,23.82,0,Partner,UK,1
CUST07487,2021-12-29 23:02:32.295229520,2023-03-13 23:02:32.295229520,27,Basic,10,1,PayPal,8,1,19.77,0,Organic,US,0
CUST07488,2021-12-30 02:32:56.597659760,2023-10-01 02:32:56.597659760,27,Free,30,0,PayPal,13,2,46.65,1,Partner,India,0
CUST07489,2021-12-30 06:03:20.900090000,2023-09-30 06:03:20.900090000,27,Free,30,0,Card,15,4,38.93,0,Paid,France,0
CUST07490,2021-12-30 09:33:45.202520240,2022-06-04 09:33:45.202520240,27,Premium,10,0,Card,12,3,14.14,0,Referral,UK,1
CUST07491,2021-12-30 13:04:09.504950496,2023-05-26 13:04:09.504950496,27,Basic,30,1,Other,15,0,43.63,0,Paid,US,0
CUST07492,2021-12-30 16:34:33.807380736,2022-07-15 16:34:33.807380736,27,Free,30,1,Wallet,11,0,31.15,0,Organic,UK,0
CUST07493,2021-12-30 20:04:58.109810976,2023-09-12 20:04:58.109810976,27,Premium,30,1,Wallet,15,2,50.24,0,Partner,UK,0
CUST07494,2021-12-30 23:35:22.412241216,2022-11-18 23:35:22.412241216,27,Premium,10,1,Card,14,1,37.58,0,Partner,India,0
CUST07495,2021-12-31 03:05:46.714671456,2024-05-23 03:05:46.714671456,27,Premium,10,1,Wallet,14,1,21.16,0,Paid,Germany,0
CUST07496,2021-12-31 06:36:11.017101696,2023-10-29 06:36:11.017101696,27,Premium,10,1,Other,9,2,33.72,1,Partner,Canada,0
CUST07497,2021-12-31 10:06:35.319531952,2023-01-07 10:06:35.319531952,27,Basic,0,0,Wallet,6,2,26.24,0,Partner,Canada,0
CUST07498,2021-12-31 13:36:59.621962192,2022-12-05 13:36:59.621962192,27,Premium,10,1,PayPal,17,3,15.49,1,Organic,India,0
CUST07499,2021-12-31 17:07:23.924392432,2023-11-22 17:07:23.924392432,27,Premium,30,1,Other,10,3,23.86,0,Referral,Canada,0
CUST07500,2021-12-31 20:37:48.226822672,2023-07-11 20:37:48.226822672,27,Premium,30,0,Card,11,0,61.07,0,Referral,France,0
CUST07501,2022-01-01 00:08:12.529252912,2023-07-24 00:08:12.529252912,27,Premium,30,1,PayPal,18,0,17.4,0,Referral,India,0
CUST07502,2022-01-01 03:38:36.831683168,2023-03-25 03:38:36.831683168,27,Basic,0,1,Card,13,2,26.79,1,Paid,Canada,0
CUST07503,2022-01-01 07:09:01.134113408,2023-04-19 07:09:01.134113408,27,Premium,10,1,Card,11,1,31.1,0,Organic,US,1
CUST07504,2022-01-01 10:39:25.436543648,2023-12-16 10:39:25.436543648,27,Basic,0,1,PayPal,13,1,22.41,0,Partner,UK,0
CUST07505,2022-01-01 14:09:49.738973888,2023-08-11 14:09:49.738973888,27,Basic,10,1,Other,11,1,26.33,1,Paid,US,1
CUST07506,2022-01-01 17:40:14.041404128,2024-05-19 17:40:14.041404128,27,Free,30,0,Card,9,2,21.49,1,Organic,France,0
CUST07507,2022-01-01 21:10:38.343834384,2022-09-23 21:10:38.343834384,27,Premium,10,1,PayPal,12,0,30.87,0,Partner,Canada,1
CUST07508,2022-01-02 00:41:02.646264624,2023-04-15 00:41:02.646264624,27,Basic,30,1,PayPal,8,1,8.82,1,Partner,Germany,0
CUST07509,2022-01-02 04:11:26.948694864,2022-09-02 04:11:26.948694864,27,Basic,0,1,Card,13,1,17.31,0,Referral,Germany,0
CUST07510,2022-01-02 07:41:51.251125104,2022-04-26 07:41:51.251125104,27,Basic,10,1,Card,11,0,6.17,1,Partner,US,0
CUST07511,2022-01-02 11:12:15.553555344,2024-04-04 11:12:15.553555344,27,Premium,30,1,Other,17,1,26.12,1,Organic,UK,0
CUST07512,2022-01-02 14:42:39.855985600,2024-02-14 14:42:39.855985600,27,Basic,0,1,PayPal,13,4,51.61,0,Organic,India,0
CUST07513,2022-01-02 18:13:04.158415840,2022-04-26 18:13:04.158415840,27,Premium,10,1,Wallet,11,2,9.71,0,Partner,France,0
CUST07514,2022-01-02 21:43:28.460846080,2023-06-04 21:43:28.460846080,27,Premium,0,1,Wallet,17,1,29.65,0,Partner,US,0
CUST07515,2022-01-03 01:13:52.763276320,2022-04-07 01:13:52.763276320,27,Basic,30,1,Card,11,3,36.04,0,Partner,Germany,0
CUST07516,2022-01-03 04:44:17.065706560,2023-11-09 04:44:17.065706560,27,Basic,30,1,Card,17,2,25.17,1,Paid,France,1
CUST07517,2022-01-03 08:14:41.368136800,2023-11-26 08:14:41.368136800,27,Premium,30,1,Other,9,1,23.81,0,Organic,India,0
CUST07518,2022-01-03 11:45:05.670567056,2023-10-21 11:45:05.670567056,27,Premium,30,0,Wallet,13,0,46.16,0,Referral,UK,0
CUST07519,2022-01-03 15:15:29.972997296,2022-04-06 15:15:29.972997296,27,Premium,30,1,Card,12,2,43.51,0,Referral,UK,1
CUST07520,2022-01-03 18:45:54.275427536,2023-01-10 18:45:54.275427536,27,Basic,30,1,Card,17,5,43.51,0,Paid,US,0
CUST07521,2022-01-03 22:16:18.577857776,2023-01-19 22:16:18.577857776,27,Premium,10,1,Wallet,15,1,44.96,1,Paid,India,0
CUST07522,2022-01-04 01:46:42.880288016,2022-07-10 01:46:42.880288016,27,Basic,10,0,Card,13,0,20.24,0,Organic,Canada,0
CUST07523,2022-01-04 05:17:07.182718272,2023-09-14 05:17:07.182718272,27,Basic,10,1,Wallet,12,3,16.43,0,Paid,Canada,0
CUST07524,2022-01-04 08:47:31.485148512,2023-06-08 08:47:31.485148512,27,Premium,30,1,Wallet,14,2,49.56,0,Referral,UK,1
CUST07525,2022-01-04 12:17:55.787578752,2023-11-22 12:17:55.787578752,27,Free,0,1,Other,11,3,28.18,0,Organic,India,0
CUST07526,2022-01-04 15:48:20.090008992,2024-06-06 15:48:20.090008992,27,Premium,0,1,Wallet,9,1,65.08,0,Referral,UK,0
CUST07527,2022-01-04 19:18:44.392439232,2023-05-11 19:18:44.392439232,27,Basic,30,1,Card,9,3,13.73,0,Paid,France,0
CUST07528,2022-01-04 22:49:08.694869488,2022-09-15 22:49:08.694869488,27,Premium,0,0,PayPal,13,3,16.37,0,Organic,Canada,0
CUST07529,2022-01-05 02:19:32.997299728,2022-12-13 02:19:32.997299728,27,Free,30,1,PayPal,11,0,25.56,0,Organic,UK,0
CUST07530,2022-01-05 05:49:57.299729968,2023-10-11 05:49:57.299729968,27,Basic,30,0,PayPal,11,3,4.71,0,Referral,Canada,0
CUST07531,2022-01-05 09:20:21.602160208,2024-06-11 09:20:21.602160208,27,Premium,10,0,Other,9,0,7.87,0,Partner,UK,1
CUST07532,2022-01-05 12:50:45.904590448,2024-04-26 12:50:45.904590448,27,Free,30,0,Card,9,1,23.2,0,Partner,Germany,0
CUST07533,2022-01-05 16:21:10.207020688,2023-05-15 16:21:10.207020688,27,Free,30,1,Other,5,0,6.22,0,Referral,UK,0
CUST07534,2022-01-05 19:51:34.509450944,2022-05-02 19:51:34.509450944,27,Premium,10,0,Other,12,0,25.35,0,Paid,Germany,0
CUST07535,2022-01-05 23:21:58.811881184,2022-12-03 23:21:58.811881184,27,Basic,30,0,Other,14,4,8.0,0,Organic,Canada,0
CUST07536,2022-01-06 02:52:23.114311424,2023-12-16 02:52:23.114311424,27,Premium,30,0,Card,11,1,36.21,1,Partner,India,1
CUST07537,2022-01-06 06:22:47.416741664,2023-04-15 06:22:47.416741664,27,Free,10,1,Card,10,2,35.12,0,Paid,India,0
CUST07538,2022-01-06 09:53:11.719171904,2023-12-18 09:53:11.719171904,27,Basic,0,1,Card,14,3,2.59,0,Partner,US,1
CUST07539,2022-01-06 13:23:36.021602160,2022-06-19 13:23:36.021602160,27,Premium,10,1,PayPal,9,5,34.88,1,Paid,France,0
CUST07540,2022-01-06 16:54:00.324032400,2022-03-26 16:54:00.324032400,27,Premium,10,1,Wallet,17,3,18.94,0,Organic,Canada,0
CUST07541,2022-01-06 20:24:24.626462640,2023-04-12 20:24:24.626462640,27,Basic,0,0,Card,11,3,78.55,0,Partner,France,1
CUST07542,2022-01-06 23:54:48.928892880,2023-01-10 23:54:48.928892880,27,Basic,30,0,Card,16,2,25.09,0,Referral,Canada,0
CUST07543,2022-01-07 03:25:13.231323120,2023-01-18 03:25:13.231323120,27,Premium,10,0,Other,17,4,23.58,0,Partner,Germany,0
CUST07544,2022-01-07 06:55:37.533753376,2023-11-13 06:55:37.533753376,27,Basic,30,1,Card,17,2,12.48,1,Organic,US,0
CUST07545,2022-01-07 10:26:01.836183616,2023-01-18 10:26:01.836183616,27,Basic,10,1,Wallet,10,1,19.35,1,Paid,India,0
CUST07546,2022-01-07 13:56:26.138613856,2023-11-16 13:56:26.138613856,27,Free,10,0,PayPal,8,3,6.03,0,Partner,India,0
CUST07547,2022-01-07 17:26:50.441044096,2022-10-08 17:26:50.441044096,27,Basic,30,1,Card,12,1,40.53,1,Referral,Canada,0
CUST07548,2022-01-07 20:57:14.743474336,2022-05-25 20:57:14.743474336,27,Basic,30,1,PayPal,17,1,11.74,0,Partner,UK,0
CUST07549,2022-01-08 00:27:39.045904576,2024-05-11 00:27:39.045904576,27,Basic,10,0,Card,8,0,21.36,0,Paid,Germany,0
CUST07550,2022-01-08 03:58:03.348334832,2024-04-15 03:58:03.348334832,27,Basic,10,0,PayPal,12,2,32.07,1,Referral,UK,1
CUST07551,2022-01-08 07:28:27.650765072,2023-07-24 07:28:27.650765072,27,Free,30,1,Card,13,0,15.95,1,Referral,UK,0
CUST07552,2022-01-08 10:58:51.953195312,2022-05-07 10:58:51.953195312,27,Free,10,0,Other,12,2,50.03,1,Organic,Canada,0
CUST07553,2022-01-08 14:29:16.255625552,2022-11-29 14:29:16.255625552,27,Premium,0,1,PayPal,20,0,12.92,1,Paid,UK,0
CUST07554,2022-01-08 17:59:40.558055792,2022-05-29 17:59:40.558055792,27,Basic,10,1,Other,14,1,12.51,1,Referral,US,0
CUST07555,2022-01-08 21:30:04.860486048,2024-04-29 21:30:04.860486048,27,Premium,30,1,Other,13,0,26.98,0,Partner,US,1
CUST07556,2022-01-09 01:00:29.162916288,2023-09-19 01:00:29.162916288,27,Premium,0,1,Card,10,0,15.95,0,Paid,Germany,0
CUST07557,2022-01-09 04:30:53.465346528,2022-08-03 04:30:53.465346528,27,Free,10,0,Other,12,1,29.21,1,Organic,US,0
CUST07558,2022-01-09 08:01:17.767776768,2023-01-16 08:01:17.767776768,27,Premium,10,0,Other,9,1,41.63,1,Organic,US,0
CUST07559,2022-01-09 11:31:42.070207008,2023-11-29 11:31:42.070207008,27,Free,30,0,Card,11,2,31.99,1,Partner,France,0
CUST07560,2022-01-09 15:02:06.372637264,2022-05-19 15:02:06.372637264,27,Premium,10,1,Other,17,0,30.0,0,Paid,France,0
CUST07561,2022-01-09 18:32:30.675067504,2024-03-06 18:32:30.675067504,27,Premium,10,1,PayPal,10,2,16.43,1,Organic,France,0
CUST07562,2022-01-09 22:02:54.977497744,2023-10-29 22:02:54.977497744,27,Basic,10,1,PayPal,10,0,34.23,0,Paid,France,1
CUST07563,2022-01-10 01:33:19.279927984,2023-10-05 01:33:19.279927984,27,Premium,10,1,Wallet,8,1,16.29,0,Referral,Canada,0
CUST07564,2022-01-10 05:03:43.582358224,2023-03-16 05:03:43.582358224,27,Basic,30,1,Wallet,16,1,15.74,1,Partner,France,0
CUST07565,2022-01-10 08:34:07.884788480,2022-03-08 08:34:07.884788480,27,Basic,30,1,Wallet,18,4,30.89,1,Referral,Germany,0
CUST07566,2022-01-10 12:04:32.187218720,2023-07-30 12:04:32.187218720,27,Premium,30,0,Wallet,12,2,29.11,0,Referral,UK,0
CUST07567,2022-01-10 15:34:56.489648960,2022-04-07 15:34:56.489648960,27,Free,30,1,Other,10,3,20.58,0,Partner,Germany,1
CUST07568,2022-01-10 19:05:20.792079200,2023-06-21 19:05:20.792079200,27,Basic,30,0,PayPal,9,1,11.9,0,Organic,India,1
CUST07569,2022-01-10 22:35:45.094509440,2022-12-02 22:35:45.094509440,27,Basic,10,0,Wallet,12,0,26.79,0,Referral,US,1
CUST07570,2022-01-11 02:06:09.396939680,2022-06-23 02:06:09.396939680,27,Premium,30,0,Other,12,2,34.51,0,Partner,US,1
CUST07571,2022-01-11 05:36:33.699369936,2023-01-06 05:36:33.699369936,27,Basic,10,1,Card,8,1,13.81,1,Referral,India,1
CUST07572,2022-01-11 09:06:58.001800176,2022-10-16 09:06:58.001800176,27,Premium,30,1,PayPal,12,4,59.96,0,Referral,Canada,0
CUST07573,2022-01-11 12:37:22.304230416,2023-08-13 12:37:22.304230416,27,Free,10,0,Card,13,2,25.61,1,Referral,Germany,1
CUST07574,2022-01-11 16:07:46.606660656,2022-04-25 16:07:46.606660656,27,Basic,30,1,Wallet,12,1,19.63,0,Partner,Germany,0
CUST07575,2022-01-11 19:38:10.909090896,2023-11-25 19:38:10.909090896,27,Premium,10,0,Wallet,7,1,27.44,1,Organic,India,0
CUST07576,2022-01-11 23:08:35.211521152,2024-05-23 23:08:35.211521152,27,Basic,30,1,Wallet,8,2,26.58,0,Referral,India,0
CUST07577,2022-01-12 02:38:59.513951392,2022-07-28 02:38:59.513951392,27,Premium,30,1,PayPal,8,0,33.68,0,Partner,UK,0
CUST07578,2022-01-12 06:09:23.816381632,2024-03-22 06:09:23.816381632,27,Free,30,1,Card,12,2,27.93,1,Partner,France,0
CUST07579,2022-01-12 09:39:48.118811872,2023-06-28 09:39:48.118811872,27,Free,30,1,Card,8,4,6.86,0,Referral,Canada,0
CUST07580,2022-01-12 13:10:12.421242112,2023-01-31 13:10:12.421242112,27,Free,0,1,PayPal,14,1,2.75,0,Partner,Germany,0
CUST07581,2022-01-12 16:40:36.723672368,2022-09-23 16:40:36.723672368,27,Premium,10,1,Wallet,14,2,6.61,0,Partner,India,1
CUST07582,2022-01-12 20:11:01.026102608,2023-12-06 20:11:01.026102608,27,Basic,30,1,Wallet,15,0,44.59,0,Partner,Canada,1
CUST07583,2022-01-12 23:41:25.328532848,2023-07-26 23:41:25.328532848,27,Premium,30,1,Other,14,7,28.35,0,Referral,UK,0
CUST07584,2022-01-13 03:11:49.630963088,2022-07-07 03:11:49.630963088,27,Basic,10,1,PayPal,16,2,40.98,1,Referral,UK,1
CUST07585,2022-01-13 06:42:13.933393328,2022-10-10 06:42:13.933393328,27,Basic,10,0,Card,12,5,31.73,0,Referral,Canada,0
CUST07586,2022-01-13 10:12:38.235823568,2023-01-21 10:12:38.235823568,27,Basic,0,1,Other,15,2,12.2,1,Referral,Canada,0
CUST07587,2022-01-13 13:43:02.538253824,2024-03-01 13:43:02.538253824,27,Premium,10,0,Card,7,2,9.49,0,Organic,India,0
CUST07588,2022-01-13 17:13:26.840684064,2022-03-18 17:13:26.840684064,27,Premium,10,1,Card,10,2,17.31,0,Paid,France,1
CUST07589,2022-01-13 20:43:51.143114304,2024-01-14 20:43:51.143114304,27,Premium,10,1,Other,6,4,43.26,0,Referral,India,0
CUST07590,2022-01-14 00:14:15.445544544,2022-02-13 00:14:15.445544544,27,Free,0,0,Card,10,2,31.8,0,Organic,Germany,0
CUST07591,2022-01-14 03:44:39.747974784,2022-07-15 03:44:39.747974784,27,Basic,10,1,Other,10,1,40.07,0,Partner,France,0
CUST07592,2022-01-14 07:15:04.050405040,2023-04-17 07:15:04.050405040,27,Basic,10,1,Other,11,3,25.77,0,Referral,US,0
CUST07593,2022-01-14 10:45:28.352835280,2023-07-05 10:45:28.352835280,27,Premium,10,1,Other,8,3,16.56,0,Referral,India,0
CUST07594,2022-01-14 14:15:52.655265520,2022-06-18 14:15:52.655265520,27,Basic,10,0,Wallet,13,1,37.13,0,Referral,UK,0
CUST07595,2022-01-14 17:46:16.957695760,2023-06-18 17:46:16.957695760,27,Basic,30,1,Wallet,10,2,22.11,1,Referral,UK,1
CUST07596,2022-01-14 21:16:41.260126000,2023-06-09 21:16:41.260126000,27,Basic,10,1,PayPal,10,3,5.32,0,Partner,UK,0
CUST07597,2022-01-15 00:47:05.562556256,2023-01-24 00:47:05.562556256,27,Basic,30,0,PayPal,10,6,54.31,1,Partner,France,0
CUST07598,2022-01-15 04:17:29.864986496,2024-02-21 04:17:29.864986496,27,Free,30,1,Other,7,4,13.41,0,Paid,Canada,0
CUST07599,2022-01-15 07:47:54.167416736,2022-09-22 07:47:54.167416736,27,Premium,0,1,PayPal,22,1,9.88,0,Organic,UK,0
CUST07600,2022-01-15 11:18:18.469846976,2024-02-06 11:18:18.469846976,27,Basic,0,1,Wallet,9,1,44.92,0,Partner,Canada,0
CUST07601,2022-01-15 14:48:42.772277216,2022-03-10 14:48:42.772277216,27,Premium,10,1,Wallet,14,0,25.22,0,Organic,Germany,0
CUST07602,2022-01-15 18:19:07.074707472,2023-07-26 18:19:07.074707472,27,Premium,10,1,Other,16,3,28.67,0,Referral,France,0
CUST07603,2022-01-15 21:49:31.377137712,2022-08-14 21:49:31.377137712,27,Basic,10,1,Wallet,9,3,20.55,1,Organic,Germany,1
CUST07604,2022-01-16 01:19:55.679567952,2023-06-28 01:19:55.679567952,27,Basic,10,1,Other,17,2,40.32,0,Partner,Germany,1
CUST07605,2022-01-16 04:50:19.981998192,2024-06-04 04:50:19.981998192,27,Free,30,1,PayPal,25,2,16.63,0,Referral,Germany,0
CUST07606,2022-01-16 08:20:44.284428432,2023-11-17 08:20:44.284428432,27,Premium,0,1,Wallet,14,2,49.72,0,Partner,UK,1
CUST07607,2022-01-16 11:51:08.586858672,2022-03-28 11:51:08.586858672,27,Basic,30,1,Other,18,2,53.78,0,Partner,India,0
CUST07608,2022-01-16 15:21:32.889288928,2023-06-10 15:21:32.889288928,27,Basic,10,1,Other,10,1,10.75,0,Referral,Germany,1
CUST07609,2022-01-16 18:51:57.191719168,2024-06-11 18:51:57.191719168,27,Basic,30,0,Card,25,2,41.48,0,Partner,France,0
CUST07610,2022-01-16 22:22:21.494149408,2024-03-03 22:22:21.494149408,27,Basic,0,0,Other,13,2,8.1,1,Paid,India,0
CUST07611,2022-01-17 01:52:45.796579648,2023-04-30 01:52:45.796579648,27,Basic,10,1,Other,14,3,6.57,0,Referral,France,0
CUST07612,2022-01-17 05:23:10.099009888,2023-03-24 05:23:10.099009888,27,Basic,10,0,Wallet,15,1,31.54,0,Organic,Germany,1
CUST07613,2022-01-17 08:53:34.401440144,2023-08-15 08:53:34.401440144,27,Premium,30,0,Card,8,0,8.33,0,Partner,Canada,0
CUST07614,2022-01-17 12:23:58.703870384,2023-01-26 12:23:58.703870384,27,Premium,0,1,Card,11,0,29.3,0,Paid,UK,0
CUST07615,2022-01-17 15:54:23.006300624,2022-04-01 15:54:23.006300624,27,Basic,30,1,Card,12,3,8.56,0,Paid,Germany,1
CUST07616,2022-01-17 19:24:47.308730864,2023-11-23 19:24:47.308730864,27,Basic,30,1,Wallet,8,0,7.63,0,Referral,India,0
CUST07617,2022-01-17 22:55:11.611161104,2022-03-08 22:55:11.611161104,27,Premium,30,0,PayPal,11,2,40.86,0,Referral,US,1
CUST07618,2022-01-18 02:25:35.913591360,2023-11-12 02:25:35.913591360,27,Free,10,0,Other,18,3,6.27,1,Referral,Canada,0
CUST07619,2022-01-18 05:56:00.216021600,2022-04-27 05:56:00.216021600,27,Premium,30,1,Card,15,1,16.46,1,Referral,India,0
CUST07620,2022-01-18 09:26:24.518451840,2024-06-29 09:26:24.518451840,27,Basic,30,1,Card,17,2,22.51,0,Organic,Germany,0
CUST07621,2022-01-18 12:56:48.820882080,2022-04-05 12:56:48.820882080,27,Premium,10,1,Wallet,12,2,40.55,0,Organic,Germany,0
CUST07622,2022-01-18 16:27:13.123312320,2023-06-22 16:27:13.123312320,27,Basic,10,1,Wallet,5,0,30.17,0,Organic,India,1
CUST07623,2022-01-18 19:57:37.425742560,2023-08-21 19:57:37.425742560,27,Basic,30,1,Card,11,0,3.23,1,Partner,Germany,0
CUST07624,2022-01-18 23:28:01.728172816,2022-11-30 23:28:01.728172816,27,Premium,30,0,PayPal,8,3,38.84,0,Partner,Germany,0
CUST07625,2022-01-19 02:58:26.030603056,2022-02-27 02:58:26.030603056,27,Free,10,1,Wallet,9,0,15.02,1,Partner,France,1
CUST07626,2022-01-19 06:28:50.333033296,2023-08-13 06:28:50.333033296,27,Basic,30,0,Card,18,3,22.05,1,Referral,India,0
CUST07627,2022-01-19 09:59:14.635463536,2024-03-14 09:59:14.635463536,27,Basic,10,0,PayPal,8,1,39.42,0,Organic,France,0
CUST07628,2022-01-19 13:29:38.937893776,2022-11-18 13:29:38.937893776,27,Premium,10,1,Wallet,11,2,29.98,0,Paid,India,1
CUST07629,2022-01-19 17:00:03.240324032,2023-10-10 17:00:03.240324032,27,Basic,0,0,PayPal,10,1,20.9,1,Paid,UK,0
CUST07630,2022-01-19 20:30:27.542754272,2024-03-14 20:30:27.542754272,27,Premium,10,1,Card,11,1,14.5,0,Paid,US,0
CUST07631,2022-01-20 00:00:51.845184512,2023-03-06 00:00:51.845184512,27,Basic,30,1,PayPal,14,2,53.23,1,Paid,India,0
CUST07632,2022-01-20 03:31:16.147614752,2023-01-13 03:31:16.147614752,27,Free,10,1,Card,10,2,21.95,0,Partner,India,0
CUST07633,2022-01-20 07:01:40.450044992,2023-06-12 07:01:40.450044992,27,Premium,10,1,Wallet,10,3,28.56,0,Partner,UK,0
CUST07634,2022-01-20 10:32:04.752475248,2022-03-05 10:32:04.752475248,27,Free,10,1,Other,19,0,16.06,0,Partner,Germany,1
CUST07635,2022-01-20 14:02:29.054905488,2023-07-19 14:02:29.054905488,27,Basic,10,1,Other,13,4,5.6,0,Partner,US,0
CUST07636,2022-01-20 17:32:53.357335728,2022-08-28 17:32:53.357335728,27,Free,30,1,Card,14,2,62.75,1,Organic,Canada,0
CUST07637,2022-01-20 21:03:17.659765968,2022-08-05 21:03:17.659765968,27,Basic,30,1,Other,11,1,12.69,0,Referral,India,1
CUST07638,2022-01-21 00:33:41.962196208,2023-07-25 00:33:41.962196208,27,Premium,10,1,Card,14,2,28.5,1,Paid,US,1
CUST07639,2022-01-21 04:04:06.264626464,2023-11-02 04:04:06.264626464,27,Basic,30,1,Other,10,1,9.35,0,Partner,Canada,1
CUST07640,2022-01-21 07:34:30.567056704,2022-07-06 07:34:30.567056704,27,Basic,10,1,Other,11,1,25.04,0,Partner,US,0
CUST07641,2022-01-21 11:04:54.869486944,2022-07-23 11:04:54.869486944,27,Basic,30,1,Wallet,15,3,60.78,1,Referral,UK,0
CUST07642,2022-01-21 14:35:19.171917184,2023-03-14 14:35:19.171917184,27,Basic,30,1,Card,11,3,27.15,1,Partner,Canada,0
CUST07643,2022-01-21 18:05:43.474347424,2022-09-16 18:05:43.474347424,27,Basic,10,0,PayPal,12,1,16.35,0,Partner,France,1
CUST07644,2022-01-21 21:36:07.776777664,2022-11-18 21:36:07.776777664,27,Premium,30,1,Wallet,11,2,31.87,0,Organic,Canada,0
