review_id,user_id,review_text,review_length,sentiment_score,platform,language,device_type,region,review_date,sentiment
REV06919,USER00848,Very satisfied with the quality.,161,-0.01,Twitter,en,Mobile,US,2021-03-06,negative
REV06920,USER04710,Exceeded expectations!,191,0.67,Web,es,Desktop,Brazil,2023-11-17,negative
REV06921,USER04508,Exceeded expectations!,165,0.23,Amazon,en,Mobile,US,2022-04-15,negative
REV06922,USER04774,Exceeded expectations!,26,-0.36,Amazon,en,Mobile,US,2022-01-03,negative
REV06923,USER04255,Exceeded expectations!,35,-1.2,AppStore,en,Desktop,Brazil,2022-08-31,neutral
REV06924,USER04469,Good value for money.,56,-0.01,Web,en,Desktop,Brazil,2023-08-02,positive
REV06925,USER02273,Completely disappointed.,172,-1.22,Web,es,Tablet,Brazil,2020-07-11,neutral
REV06926,USER03321,"It was okay, nothing special.",284,0.67,Amazon,en,Mobile,Brazil,2023-12-05,negative
REV06927,USER02559,Good value for money.,202,0.06,Web,de,Mobile,Brazil,2020-07-12,positive
REV06928,USER04699,Worst purchase ever!,175,1.49,Amazon,en,Mobile,Germany,2022-11-29,positive
REV06929,USER04312,Exceeded expectations!,156,-1.95,Amazon,en,Mobile,UK,2020-11-12,negative
REV06930,USER01997,"Amazing experience, will recommend.",109,-0.34,Amazon,en,Desktop,Brazil,2022-10-12,positive
REV06931,USER03674,"Amazing experience, will recommend.",237,0.73,Twitter,de,Desktop,UK,2021-01-11,positive
REV06932,USER01565,Very satisfied with the quality.,205,1.14,Amazon,en,Mobile,US,2020-10-23,negative
REV06933,USER04019,Very satisfied with the quality.,228,0.77,AppStore,en,Mobile,Germany,2023-05-10,negative
REV06934,USER01841,Worst purchase ever!,70,-0.95,Web,en,Desktop,Brazil,2021-04-12,positive
REV06935,USER03292,Good value for money.,107,-0.48,Twitter,en,Mobile,Germany,2023-04-08,positive
REV06936,USER02888,"Amazing experience, will recommend.",155,-2.24,Web,en,Mobile,India,2020-07-08,negative
REV06937,USER00727,Terrible service. Never coming back.,177,0.05,AppStore,en,Tablet,UK,2023-02-16,neutral
REV06938,USER01245,Terrible service. Never coming back.,174,1.16,Twitter,de,Mobile,Brazil,2021-08-14,positive
REV06939,USER03461,"It was okay, nothing special.",239,0.01,Web,en,Desktop,UK,2021-09-08,negative
REV06940,USER03719,Terrible service. Never coming back.,186,0.58,Twitter,en,Desktop,UK,2021-07-03,negative
REV06941,USER01066,Great product! Really loved it.,198,0.55,Amazon,en,Tablet,India,2020-06-25,negative
REV06942,USER04772,Exceeded expectations!,69,-0.32,Amazon,en,Mobile,UK,2022-01-16,positive
REV06943,USER00283,Worst purchase ever!,106,-2.43,Web,en,Tablet,US,2022-07-02,negative
REV06944,USER01082,Very satisfied with the quality.,52,1.34,AppStore,en,Mobile,UK,2023-10-10,positive
REV06945,USER03886,Great product! Really loved it.,294,0.43,Twitter,en,Mobile,India,2022-01-03,positive
REV06946,USER02882,Completely disappointed.,160,-1.25,Twitter,fr,Mobile,India,2021-04-29,neutral
REV06947,USER02585,Exceeded expectations!,225,0.37,Web,en,Mobile,Brazil,2023-10-12,positive
REV06948,USER02971,"Amazing experience, will recommend.",243,0.2,Amazon,en,Tablet,US,2021-10-12,positive
REV06949,USER01153,Exceeded expectations!,132,1.31,Twitter,en,Desktop,UK,2020-01-04,positive
REV06950,USER03498,Very satisfied with the quality.,297,0.47,Amazon,en,Mobile,India,2020-12-22,positive
REV06951,USER00948,"Not bad, could be better.",24,0.48,Amazon,es,Mobile,India,2020-03-01,negative
REV06952,USER04761,"Not bad, could be better.",231,0.2,AppStore,en,Mobile,UK,2020-05-03,positive
REV06953,USER01718,Great product! Really loved it.,275,-0.77,Amazon,en,Mobile,UK,2021-09-14,negative
REV06954,USER00067,Good value for money.,49,0.67,Amazon,en,Mobile,Brazil,2023-07-31,positive
REV06955,USER00637,"Amazing experience, will recommend.",101,-0.03,Twitter,en,Desktop,Brazil,2023-06-24,positive
REV06956,USER00314,Very satisfied with the quality.,255,-0.95,AppStore,en,Desktop,US,2023-05-26,positive
REV06957,USER03398,Very satisfied with the quality.,272,-0.66,AppStore,en,Mobile,Brazil,2023-08-06,neutral
REV06958,USER00565,Very satisfied with the quality.,137,-1.14,Web,en,Mobile,Brazil,2020-07-11,neutral
REV06959,USER01602,Terrible service. Never coming back.,49,1.06,Web,es,Desktop,Germany,2022-07-17,positive
REV06960,USER00826,Very satisfied with the quality.,130,1.98,Web,en,Mobile,UK,2021-03-06,positive
REV06961,USER03671,"Not bad, could be better.",273,1.16,AppStore,de,Desktop,Brazil,2020-05-31,positive
REV06962,USER01026,Completely disappointed.,218,0.38,Amazon,en,Desktop,Germany,2022-11-23,positive
REV06963,USER02252,Worst purchase ever!,263,-0.07,AppStore,de,Mobile,Germany,2020-03-12,positive
REV06964,USER04758,Exceeded expectations!,240,-0.29,Amazon,en,Mobile,Brazil,2020-01-16,negative
REV06965,USER00805,Worst purchase ever!,175,-0.99,Web,en,Mobile,India,2023-01-08,positive
REV06966,USER02452,"Not bad, could be better.",255,1.95,Web,en,Mobile,Brazil,2023-07-19,negative
REV06967,USER04632,"Not bad, could be better.",38,-1.03,Amazon,en,Desktop,Brazil,2022-06-02,positive
REV06968,USER01392,Completely disappointed.,234,-0.85,Amazon,en,Mobile,UK,2022-06-01,negative
REV06969,USER01236,"It was okay, nothing special.",133,-0.2,Web,en,Mobile,India,2023-01-12,negative
REV06970,USER04033,Great product! Really loved it.,219,-0.11,Amazon,en,Tablet,US,2023-03-11,negative
REV06971,USER03281,Terrible service. Never coming back.,44,0.6,AppStore,en,Mobile,Brazil,2021-09-25,neutral
REV06972,USER04724,Good value for money.,140,-0.67,Web,en,Desktop,Brazil,2021-12-02,neutral
REV06973,USER04845,Very satisfied with the quality.,249,-1.99,AppStore,en,Desktop,UK,2021-12-30,negative
REV06974,USER03550,Very satisfied with the quality.,118,-0.23,Web,en,Mobile,US,2021-03-25,positive
REV06975,USER04201,Completely disappointed.,22,-0.16,Twitter,en,Mobile,Germany,2021-02-06,positive
REV06976,USER04142,"It was okay, nothing special.",280,-0.25,AppStore,de,Desktop,India,2022-08-19,neutral
REV06977,USER01355,Very satisfied with the quality.,273,-0.26,Twitter,en,Desktop,US,2023-07-29,negative
REV06978,USER01837,Terrible service. Never coming back.,39,-0.35,Web,en,Mobile,Brazil,2020-08-04,negative
REV06979,USER02893,Great product! Really loved it.,223,-1.32,AppStore,en,Mobile,Germany,2023-12-27,positive
REV06980,USER02497,Terrible service. Never coming back.,147,1.46,AppStore,en,Desktop,UK,2023-07-22,negative
REV06981,USER02584,"It was okay, nothing special.",193,1.41,AppStore,en,Tablet,Brazil,2023-11-04,neutral
REV06982,USER02559,"Not bad, could be better.",240,1.4,Amazon,de,Desktop,UK,2022-06-14,positive
REV06983,USER03619,Terrible service. Never coming back.,56,-1.19,AppStore,fr,Desktop,India,2023-08-21,negative
REV06984,USER01560,Worst purchase ever!,168,0.4,AppStore,en,Tablet,UK,2022-10-04,positive
REV06985,USER01508,Terrible service. Never coming back.,111,-0.42,Twitter,es,Mobile,US,2023-06-20,positive
REV06986,USER04072,"Not bad, could be better.",89,-0.48,AppStore,en,Mobile,US,2021-12-21,positive
REV06987,USER02064,Very satisfied with the quality.,103,-0.93,Amazon,en,Mobile,India,2021-06-25,negative
REV06988,USER03643,Exceeded expectations!,224,2.57,AppStore,es,Tablet,India,2020-03-25,positive
REV06989,USER02001,Exceeded expectations!,286,-0.25,Twitter,en,Desktop,India,2023-08-08,positive
REV06990,USER01295,Exceeded expectations!,107,-0.92,AppStore,en,Mobile,US,2021-11-10,positive
REV06991,USER04066,Very satisfied with the quality.,271,0.14,AppStore,en,Mobile,Brazil,2022-03-06,positive
REV06992,USER02753,Completely disappointed.,230,0.76,Twitter,en,Mobile,US,2020-04-06,positive
REV06993,USER01754,Great product! Really loved it.,50,-0.14,Web,en,Desktop,UK,2021-11-16,neutral
REV06994,USER04211,Great product! Really loved it.,80,0.24,AppStore,en,Mobile,India,2021-04-01,positive
REV06995,USER01604,Very satisfied with the quality.,86,1.0,Web,en,Tablet,Germany,2023-05-18,negative
REV06996,USER01323,Terrible service. Never coming back.,245,-0.95,Twitter,en,Mobile,US,2021-12-28,positive
REV06997,USER02442,Good value for money.,86,0.18,Twitter,de,Desktop,Germany,2021-06-27,positive
REV06998,USER01099,Great product! Really loved it.,147,-0.64,Web,en,Mobile,Brazil,2020-03-27,positive
REV06999,USER01506,Worst purchase ever!,130,-0.77,Amazon,es,Mobile,US,2021-03-17,positive
REV07000,USER01127,Worst purchase ever!,291,1.75,Amazon,fr,Mobile,Brazil,2023-09-17,negative
REV07001,USER00297,"Amazing experience, will recommend.",53,-0.09,Twitter,en,Mobile,Brazil,2022-01-07,positive
REV07002,USER03050,Worst purchase ever!,231,-1.06,Amazon,es,Mobile,US,2023-09-11,positive
REV07003,USER02226,Great product! Really loved it.,144,-0.11,Amazon,en,Desktop,US,2023-05-05,positive
REV07004,USER04355,Good value for money.,122,-1.21,Twitter,en,Desktop,Brazil,2020-03-27,positive
REV07005,USER03788,"Not bad, could be better.",225,-0.22,AppStore,en,Mobile,India,2020-06-26,neutral
REV07006,USER02097,Exceeded expectations!,139,-0.68,AppStore,es,Mobile,US,2022-05-27,positive
REV07007,USER03610,Terrible service. Never coming back.,189,0.51,AppStore,en,Desktop,Brazil,2020-07-04,positive
REV07008,USER02209,"Not bad, could be better.",54,1.94,Amazon,en,Mobile,UK,2021-07-29,positive
REV07009,USER00176,Good value for money.,265,-0.17,Web,en,Desktop,Germany,2020-11-28,negative
REV07010,USER02503,Completely disappointed.,77,-0.64,Amazon,en,Desktop,UK,2022-06-13,positive
REV07011,USER04000,Exceeded expectations!,160,0.09,AppStore,en,Desktop,US,2020-08-20,positive
REV07012,USER01668,"Amazing experience, will recommend.",130,1.49,Twitter,en,Mobile,US,2020-06-04,neutral
REV07013,USER04372,Completely disappointed.,182,0.52,Twitter,en,Desktop,US,2023-10-26,negative
REV07014,USER02546,Great product! Really loved it.,130,-0.14,Twitter,en,Desktop,US,2022-05-14,positive
REV07015,USER00676,Good value for money.,171,-2.07,Amazon,en,Mobile,UK,2023-05-16,negative
REV07016,USER01824,Exceeded expectations!,84,-0.05,Web,fr,Mobile,India,2022-06-05,positive
REV07017,USER01357,"Amazing experience, will recommend.",125,0.78,AppStore,en,Mobile,Brazil,2020-10-21,negative
REV07018,USER03073,Terrible service. Never coming back.,235,0.96,Twitter,de,Mobile,Brazil,2021-04-24,neutral
REV07019,USER03260,Terrible service. Never coming back.,110,1.31,AppStore,en,Mobile,Brazil,2021-12-20,positive
REV07020,USER00547,Very satisfied with the quality.,45,-0.67,AppStore,en,Mobile,Germany,2022-03-23,neutral
REV07021,USER02084,Great product! Really loved it.,176,-0.4,Amazon,en,Mobile,US,2020-05-20,negative
REV07022,USER02041,Worst purchase ever!,91,-0.12,Twitter,es,Mobile,UK,2022-12-17,neutral
REV07023,USER04535,Good value for money.,63,0.71,Amazon,de,Mobile,UK,2022-07-03,negative
REV07024,USER01753,"Amazing experience, will recommend.",109,-0.26,AppStore,en,Mobile,UK,2020-07-21,positive
REV07025,USER01616,"Amazing experience, will recommend.",152,0.52,AppStore,en,Desktop,India,2022-05-08,positive
REV07026,USER01850,Worst purchase ever!,180,-0.38,AppStore,fr,Mobile,US,2021-12-20,negative
REV07027,USER02643,Worst purchase ever!,251,-0.71,Twitter,en,Desktop,Brazil,2020-11-28,positive
REV07028,USER01601,Completely disappointed.,280,1.11,Twitter,en,Mobile,Brazil,2020-05-26,positive
REV07029,USER03397,Exceeded expectations!,130,0.31,Twitter,en,Mobile,US,2023-08-27,negative
REV07030,USER04403,Completely disappointed.,183,0.75,AppStore,en,Tablet,Brazil,2022-02-01,negative
REV07031,USER03606,"It was okay, nothing special.",96,-0.21,AppStore,en,Desktop,Brazil,2023-10-30,positive
REV07032,USER03800,"It was okay, nothing special.",228,0.8,Web,de,Mobile,US,2020-02-08,positive
REV07033,USER00619,Great product! Really loved it.,32,-1.06,Twitter,en,Desktop,UK,2022-08-15,negative
REV07034,USER01133,Very satisfied with the quality.,77,-0.9,AppStore,es,Mobile,Germany,2022-09-16,negative
REV07035,USER02116,Good value for money.,55,0.94,AppStore,en,Desktop,US,2022-04-07,positive
REV07036,USER02340,"Amazing experience, will recommend.",44,-0.07,Web,en,Mobile,Brazil,2022-03-20,positive
REV07037,USER02740,Exceeded expectations!,53,-0.25,Web,en,Desktop,Brazil,2022-06-16,neutral
REV07038,USER04277,Terrible service. Never coming back.,159,-0.92,AppStore,en,Mobile,Germany,2020-02-19,positive
REV07039,USER01488,Terrible service. Never coming back.,294,0.8,Twitter,en,Mobile,Germany,2022-10-04,negative
REV07040,USER01558,"Not bad, could be better.",241,1.87,Amazon,es,Tablet,Germany,2020-03-07,positive
REV07041,USER02114,Worst purchase ever!,56,0.61,Amazon,en,Mobile,US,2022-10-21,positive
REV07042,USER01045,Great product! Really loved it.,148,-0.45,Amazon,en,Mobile,UK,2020-05-12,neutral
REV07043,USER02432,"Not bad, could be better.",237,1.39,Twitter,en,Mobile,Germany,2023-10-08,positive
REV07044,USER01583,"Not bad, could be better.",267,0.36,AppStore,en,Mobile,India,2021-01-16,negative
REV07045,USER01309,Very satisfied with the quality.,130,-0.43,Amazon,en,Desktop,UK,2022-07-23,positive
REV07046,USER04918,Good value for money.,239,1.28,Amazon,fr,Mobile,Germany,2021-10-19,positive
REV07047,USER00602,"Amazing experience, will recommend.",215,-0.18,Twitter,en,Mobile,Brazil,2022-10-19,positive
REV07048,USER01621,Exceeded expectations!,166,-1.44,AppStore,en,Desktop,US,2020-03-08,negative
REV07049,USER04881,Terrible service. Never coming back.,59,-0.32,AppStore,fr,Mobile,Brazil,2022-05-22,positive
REV07050,USER04767,Terrible service. Never coming back.,153,0.53,Twitter,en,Tablet,Brazil,2020-04-06,positive
REV07051,USER00101,Terrible service. Never coming back.,210,-0.72,Amazon,en,Mobile,US,2021-04-18,neutral
REV07052,USER04272,"It was okay, nothing special.",182,-1.87,AppStore,en,Desktop,UK,2022-02-28,positive
REV07053,USER00238,Good value for money.,80,1.47,AppStore,en,Mobile,Brazil,2022-03-08,neutral
REV07054,USER04026,Great product! Really loved it.,24,2.99,Amazon,de,Desktop,UK,2022-02-07,positive
REV07055,USER02919,Terrible service. Never coming back.,56,-0.48,Twitter,en,Mobile,US,2020-03-10,neutral
REV07056,USER02543,Very satisfied with the quality.,236,-0.63,Amazon,en,Mobile,Germany,2021-08-15,positive
REV07057,USER02004,Terrible service. Never coming back.,244,-1.35,Web,en,Mobile,Brazil,2022-01-04,neutral
REV07058,USER01538,Great product! Really loved it.,235,-0.82,AppStore,en,Mobile,Brazil,2023-08-23,negative
REV07059,USER00755,"It was okay, nothing special.",158,-1.53,Twitter,en,Mobile,US,2022-04-15,negative
REV07060,USER03369,Very satisfied with the quality.,125,-1.3,Amazon,de,Mobile,US,2021-08-08,positive
REV07061,USER02259,"Not bad, could be better.",118,0.0,Amazon,en,Tablet,Germany,2023-04-27,negative
REV07062,USER03666,Great product! Really loved it.,187,-1.58,Twitter,en,Mobile,US,2023-04-14,neutral
REV07063,USER04236,"Not bad, could be better.",283,-1.47,AppStore,en,Desktop,India,2020-11-04,negative
REV07064,USER00541,Worst purchase ever!,106,0.21,Twitter,en,Mobile,India,2020-12-24,positive
REV07065,USER00270,Completely disappointed.,103,-0.62,Web,en,Mobile,US,2022-03-12,positive
REV07066,USER03461,Terrible service. Never coming back.,243,0.36,Twitter,fr,Mobile,Germany,2020-08-01,neutral
REV07067,USER03409,Great product! Really loved it.,30,-0.34,Web,en,Desktop,India,2022-05-03,positive
REV07068,USER00506,Completely disappointed.,205,-0.19,AppStore,en,Mobile,Brazil,2020-05-14,positive
REV07069,USER01130,Exceeded expectations!,250,0.78,Amazon,en,Desktop,Germany,2020-02-08,positive
REV07070,USER02080,Very satisfied with the quality.,160,-0.55,Web,en,Tablet,US,2022-03-15,negative
REV07071,USER03146,Good value for money.,125,0.71,Web,en,Mobile,India,2020-03-03,negative
REV07072,USER03243,Worst purchase ever!,272,-0.42,Twitter,es,Mobile,Germany,2020-09-27,positive
REV07073,USER04909,Exceeded expectations!,68,-0.82,Twitter,en,Mobile,Brazil,2021-12-23,negative
REV07074,USER00362,Exceeded expectations!,282,-1.07,Amazon,en,Mobile,US,2023-01-02,positive
REV07075,USER03721,Worst purchase ever!,224,-1.66,AppStore,en,Mobile,UK,2021-01-18,positive
REV07076,USER01457,"Not bad, could be better.",70,-1.24,Web,en,Tablet,India,2021-09-04,negative
REV07077,USER04068,Great product! Really loved it.,194,-1.77,Amazon,en,Desktop,Brazil,2021-12-02,positive
REV07078,USER04196,"Amazing experience, will recommend.",244,-0.99,Web,en,Tablet,Germany,2021-09-17,positive
REV07079,USER01682,Terrible service. Never coming back.,280,0.82,Amazon,en,Mobile,India,2023-09-09,positive
REV07080,USER01053,Very satisfied with the quality.,241,-0.01,Twitter,es,Mobile,India,2023-02-07,positive
REV07081,USER02510,"It was okay, nothing special.",242,-0.39,Twitter,en,Mobile,US,2022-12-20,positive
REV07082,USER04728,Great product! Really loved it.,288,-0.69,AppStore,fr,Mobile,Brazil,2020-06-04,negative
REV07083,USER00682,Terrible service. Never coming back.,93,-0.08,Twitter,fr,Desktop,India,2020-08-28,negative
REV07084,USER03933,Great product! Really loved it.,133,0.03,Amazon,en,Desktop,India,2021-05-06,positive
REV07085,USER02130,Exceeded expectations!,238,-1.12,Web,en,Mobile,Brazil,2021-12-22,positive
REV07086,USER04850,"Amazing experience, will recommend.",73,0.46,Amazon,es,Mobile,Germany,2022-01-21,negative
REV07087,USER04017,"It was okay, nothing special.",219,-0.33,AppStore,en,Mobile,US,2022-10-12,negative
REV07088,USER03303,Great product! Really loved it.,150,0.3,Twitter,en,Desktop,India,2020-10-17,neutral
REV07089,USER00720,Terrible service. Never coming back.,211,-0.03,Twitter,en,Mobile,Brazil,2023-06-11,positive
REV07090,USER00075,"It was okay, nothing special.",198,-1.42,Web,en,Mobile,UK,2023-12-31,neutral
REV07091,USER01294,"It was okay, nothing special.",259,1.3,AppStore,en,Mobile,Germany,2020-06-15,positive
REV07092,USER01923,Good value for money.,264,-0.01,AppStore,en,Desktop,US,2023-08-31,positive
REV07093,USER04158,Very satisfied with the quality.,136,-0.37,Twitter,de,Desktop,UK,2020-03-05,negative
REV07094,USER04970,Exceeded expectations!,227,0.58,AppStore,en,Mobile,Germany,2023-10-22,positive
REV07095,USER00320,Good value for money.,231,-1.16,Amazon,en,Mobile,India,2021-10-02,positive
REV07096,USER02150,Terrible service. Never coming back.,278,-1.57,AppStore,en,Mobile,US,2020-04-29,positive
REV07097,USER01453,Terrible service. Never coming back.,182,0.56,Amazon,en,Mobile,Germany,2022-01-14,positive
REV07098,USER04970,"Not bad, could be better.",245,1.15,Amazon,es,Mobile,Germany,2022-10-02,positive
REV07099,USER01556,Great product! Really loved it.,83,0.29,Amazon,en,Desktop,Germany,2022-03-23,negative
REV07100,USER04208,Great product! Really loved it.,265,0.81,Twitter,es,Mobile,Germany,2020-01-19,negative
REV07101,USER03033,"Not bad, could be better.",37,-1.27,Amazon,en,Mobile,UK,2021-11-18,neutral
REV07102,USER00461,Completely disappointed.,53,-0.36,Web,en,Mobile,US,2023-12-27,negative
REV07103,USER00887,Worst purchase ever!,200,-0.66,AppStore,en,Mobile,India,2020-07-19,positive
REV07104,USER03534,Great product! Really loved it.,213,1.03,Amazon,es,Mobile,US,2022-02-20,neutral
REV07105,USER03937,Worst purchase ever!,211,0.49,Web,en,Mobile,UK,2022-12-26,negative
REV07106,USER01116,Great product! Really loved it.,86,1.03,Twitter,en,Mobile,US,2020-08-20,positive
REV07107,USER01076,Very satisfied with the quality.,228,-0.62,Twitter,en,Mobile,UK,2020-04-25,positive
REV07108,USER03877,Completely disappointed.,186,-1.13,Twitter,es,Tablet,UK,2021-12-05,positive
REV07109,USER04616,"Amazing experience, will recommend.",265,1.33,Twitter,en,Desktop,UK,2020-11-20,neutral
REV07110,USER04908,Completely disappointed.,264,0.03,AppStore,en,Mobile,UK,2021-12-27,positive
REV07111,USER01925,Terrible service. Never coming back.,185,1.06,Twitter,en,Mobile,Germany,2020-01-06,positive
REV07112,USER00927,"Not bad, could be better.",230,-0.06,AppStore,en,Mobile,US,2020-03-24,neutral
REV07113,USER04653,Terrible service. Never coming back.,152,2.2,Web,en,Mobile,Brazil,2022-12-05,neutral
REV07114,USER02282,"Amazing experience, will recommend.",216,1.18,Twitter,en,Mobile,UK,2022-12-01,positive
REV07115,USER01056,Good value for money.,68,-0.16,Twitter,fr,Mobile,UK,2021-12-12,neutral
REV07116,USER04675,Terrible service. Never coming back.,83,0.02,Web,en,Mobile,US,2020-07-07,positive
REV07117,USER00542,Terrible service. Never coming back.,131,0.02,Web,fr,Desktop,Germany,2022-11-20,neutral
REV07118,USER02162,Terrible service. Never coming back.,204,-1.14,AppStore,en,Mobile,India,2020-10-15,neutral
REV07119,USER02252,"It was okay, nothing special.",123,-0.48,Amazon,en,Tablet,UK,2022-10-04,negative
REV07120,USER01053,Worst purchase ever!,232,-0.56,AppStore,en,Mobile,Germany,2023-08-24,negative
REV07121,USER04570,Completely disappointed.,24,0.23,Amazon,en,Tablet,Germany,2022-05-20,negative
REV07122,USER02745,Good value for money.,138,-0.82,AppStore,en,Mobile,Brazil,2023-08-04,positive
REV07123,USER03870,Completely disappointed.,268,-0.15,Amazon,en,Mobile,UK,2023-11-13,positive
REV07124,USER04482,Very satisfied with the quality.,186,-0.37,Twitter,es,Tablet,Germany,2021-02-09,positive
REV07125,USER04158,Worst purchase ever!,261,0.08,Amazon,en,Mobile,Brazil,2022-09-17,neutral
REV07126,USER04611,Good value for money.,299,1.47,Web,es,Mobile,Germany,2021-10-06,negative
REV07127,USER04526,Very satisfied with the quality.,257,1.1,Web,en,Mobile,Brazil,2021-06-03,negative
REV07128,USER04676,Exceeded expectations!,224,-1.31,Amazon,en,Mobile,Brazil,2020-03-10,positive
REV07129,USER01561,"It was okay, nothing special.",20,-0.05,Twitter,en,Tablet,Brazil,2022-04-10,neutral
REV07130,USER03763,Terrible service. Never coming back.,190,-0.3,Twitter,en,Mobile,Germany,2021-06-05,positive
REV07131,USER01165,"It was okay, nothing special.",186,-0.65,Amazon,es,Tablet,India,2023-01-30,positive
REV07132,USER02723,Completely disappointed.,277,2.15,Amazon,es,Mobile,US,2021-03-06,positive
REV07133,USER02359,Good value for money.,82,-0.53,Web,en,Mobile,Brazil,2020-12-01,neutral
REV07134,USER00471,Very satisfied with the quality.,291,-0.46,Web,en,Mobile,UK,2023-08-28,neutral
REV07135,USER01417,"Amazing experience, will recommend.",56,1.75,AppStore,en,Mobile,US,2020-02-25,neutral
REV07136,USER01469,Very satisfied with the quality.,35,0.97,Twitter,fr,Mobile,India,2021-05-23,positive
REV07137,USER00809,"It was okay, nothing special.",273,-0.44,Twitter,en,Desktop,US,2022-10-21,neutral
REV07138,USER00172,Terrible service. Never coming back.,46,0.76,Twitter,es,Mobile,US,2022-10-19,positive
REV07139,USER04127,"Amazing experience, will recommend.",130,-0.24,AppStore,en,Desktop,India,2020-08-25,positive
REV07140,USER04143,Completely disappointed.,252,-0.17,AppStore,en,Desktop,UK,2023-05-18,negative
REV07141,USER04226,"Amazing experience, will recommend.",83,-0.81,Web,en,Mobile,Brazil,2020-03-02,neutral
REV07142,USER02400,Worst purchase ever!,116,-2.43,Web,en,Desktop,Germany,2020-04-17,negative
REV07143,USER01646,Exceeded expectations!,286,-1.42,Amazon,en,Desktop,UK,2020-06-18,positive
REV07144,USER00058,Terrible service. Never coming back.,251,-1.1,AppStore,en,Mobile,UK,2020-06-23,positive
REV07145,USER01130,"It was okay, nothing special.",67,0.42,AppStore,es,Mobile,Brazil,2023-02-15,negative
REV07146,USER01354,Good value for money.,229,0.15,AppStore,en,Mobile,UK,2023-10-14,neutral
REV07147,USER00768,"Not bad, could be better.",95,1.09,Twitter,fr,Desktop,UK,2020-05-18,positive
REV07148,USER03896,"Amazing experience, will recommend.",266,-1.2,Web,en,Mobile,US,2021-12-07,neutral
REV07149,USER00683,Great product! Really loved it.,87,1.79,Amazon,de,Mobile,US,2022-02-10,positive
REV07150,USER03455,"Not bad, could be better.",83,1.69,AppStore,de,Mobile,India,2021-04-23,neutral
REV07151,USER02009,Completely disappointed.,201,0.04,AppStore,en,Mobile,India,2021-08-13,negative
REV07152,USER03143,Great product! Really loved it.,99,-0.69,AppStore,de,Mobile,India,2021-08-13,positive
REV07153,USER01791,Great product! Really loved it.,222,-0.63,Twitter,fr,Mobile,Germany,2021-11-28,positive
REV07154,USER01478,Great product! Really loved it.,201,0.2,Amazon,en,Mobile,Brazil,2021-11-02,neutral
REV07155,USER00886,Very satisfied with the quality.,233,1.88,Amazon,de,Mobile,Germany,2021-10-30,negative
REV07156,USER03907,"Not bad, could be better.",139,-0.09,AppStore,en,Mobile,Germany,2020-04-22,positive
REV07157,USER04493,Completely disappointed.,260,-1.58,Amazon,en,Mobile,India,2020-03-25,positive
REV07158,USER01539,"It was okay, nothing special.",221,1.9,Twitter,en,Desktop,Brazil,2020-08-17,positive
REV07159,USER02074,Exceeded expectations!,73,-0.4,AppStore,en,Mobile,Germany,2021-07-04,negative
REV07160,USER00313,Completely disappointed.,164,1.45,Web,en,Mobile,US,2022-05-13,negative
REV07161,USER00811,"It was okay, nothing special.",105,0.63,Web,de,Mobile,Germany,2023-03-24,neutral
REV07162,USER02236,"It was okay, nothing special.",41,-0.15,Amazon,de,Desktop,US,2020-10-06,negative
REV07163,USER02858,Great product! Really loved it.,255,0.97,Web,es,Mobile,Germany,2022-04-12,positive
REV07164,USER02764,Terrible service. Never coming back.,48,-0.73,Web,en,Mobile,Brazil,2022-03-10,negative
REV07165,USER02033,"Not bad, could be better.",202,-0.29,AppStore,de,Desktop,US,2021-07-18,negative
REV07166,USER01508,"It was okay, nothing special.",179,-0.53,Twitter,en,Mobile,US,2023-02-26,positive
REV07167,USER04546,"Not bad, could be better.",37,-0.2,AppStore,de,Mobile,India,2020-04-18,neutral
REV07168,USER02571,Worst purchase ever!,57,0.55,Twitter,en,Mobile,US,2021-11-26,negative
REV07169,USER01895,Very satisfied with the quality.,120,0.54,AppStore,fr,Mobile,Germany,2022-07-18,positive
REV07170,USER02706,Exceeded expectations!,192,-1.56,Web,en,Desktop,Germany,2021-06-01,neutral
REV07171,USER00597,Worst purchase ever!,86,-0.54,AppStore,de,Mobile,India,2020-07-03,neutral
REV07172,USER02148,"It was okay, nothing special.",210,-0.36,Amazon,fr,Desktop,UK,2021-08-29,neutral
REV07173,USER00616,Completely disappointed.,62,0.59,Amazon,fr,Mobile,US,2020-01-14,neutral
REV07174,USER00948,"Not bad, could be better.",142,-1.4,Twitter,en,Mobile,US,2022-08-28,positive
REV07175,USER04652,Worst purchase ever!,297,0.71,Twitter,fr,Mobile,US,2020-03-09,neutral
REV07176,USER04374,"Not bad, could be better.",215,-1.13,Twitter,es,Mobile,Germany,2021-06-08,negative
REV07177,USER03765,Very satisfied with the quality.,144,0.25,Amazon,en,Mobile,Brazil,2020-11-27,negative
REV07178,USER02014,Completely disappointed.,115,1.11,AppStore,en,Desktop,Brazil,2021-10-05,neutral
REV07179,USER03698,Worst purchase ever!,176,-1.23,Web,en,Tablet,Brazil,2022-11-27,positive
REV07180,USER00491,"Not bad, could be better.",59,0.24,Twitter,fr,Mobile,India,2021-10-31,neutral
REV07181,USER04351,Completely disappointed.,192,-0.19,AppStore,en,Mobile,India,2020-11-05,negative
REV07182,USER02429,Great product! Really loved it.,192,-0.98,AppStore,de,Mobile,Germany,2022-12-24,negative
