employee_id,age,gender,marital_status,department,job_role,education_level,monthly_income,total_working_years,years_at_company,years_in_current_role,num_companies_worked,overtime,job_satisfaction,work_life_balance,distance_from_home,training_times_last_year,performance_rating,attrition
EMP07361,55,Female,Single,R&D,Manager,4,1987.71,10,2,1,1,0,2,2,21.5,5,3,0
EMP07362,51,Male,Divorced,Support,Sales Rep,3,3970.39,11,4,11,4,0,4,1,12.7,4,4,0
EMP07363,29,Male,Married,HR,Manager,4,5050.59,16,1,14,2,1,3,1,10.4,4,4,1
EMP07364,47,Male,Married,Support,Analyst,4,6807.46,8,10,6,0,1,3,4,7.8,1,3,0
EMP07365,58,Male,Single,Sales,Sales Rep,5,7002.35,4,18,1,2,0,3,3,3.8,3,3,0
EMP07366,55,Female,Divorced,R&D,Developer,4,2906.11,28,1,12,2,1,3,4,12.5,0,4,1
EMP07367,28,Female,Married,R&D,Developer,2,4432.47,17,17,11,3,0,2,1,6.0,2,4,0
EMP07368,49,Male,Single,Engineering,Sales Rep,3,5633.74,18,6,14,1,0,4,2,1.1,0,3,1
EMP07369,49,Male,Single,Engineering,Executive,3,4513.32,5,15,11,2,0,2,4,16.4,4,3,0
EMP07370,35,Female,Single,Support,Sales Rep,2,3756.22,8,0,14,3,0,2,3,11.2,5,3,0
EMP07371,59,Male,Divorced,HR,Sales Rep,3,2366.49,5,12,11,1,0,2,2,6.8,1,3,0
EMP07372,25,Male,Divorced,Sales,Sales Rep,3,3332.99,23,2,2,2,1,4,3,21.6,5,4,0
EMP07373,39,Male,Single,Support,Analyst,2,6917.94,22,17,0,2,0,3,2,13.0,1,3,0
EMP07374,46,Female,Single,R&D,Sales Rep,1,6701.4,2,3,5,2,0,2,4,8.8,2,3,0
EMP07375,28,Male,Divorced,R&D,Sales Rep,4,9042.63,3,19,10,3,0,2,3,14.4,1,4,1
EMP07376,59,Male,Single,R&D,Analyst,4,6337.34,28,16,12,2,0,4,2,19.9,1,3,0
EMP07377,49,Male,Single,Sales,Sales Rep,3,3530.92,23,4,9,3,1,3,3,8.9,2,3,0
EMP07378,26,Male,Divorced,Support,Developer,1,5705.23,9,6,12,4,0,2,3,20.9,5,4,0
EMP07379,24,Female,Single,Sales,Developer,4,5831.26,19,8,3,0,0,2,3,11.1,1,3,0
EMP07380,52,Male,Single,R&D,Sales Rep,2,5991.18,23,3,8,0,1,2,3,8.3,3,2,0
EMP07381,41,Male,Single,Engineering,Analyst,3,4760.29,13,8,3,2,0,2,2,5.9,4,3,0
EMP07382,40,Male,Divorced,Support,Sales Rep,3,4575.02,9,16,10,4,1,2,4,1.6,5,3,0
EMP07383,32,Male,Divorced,Engineering,Sales Rep,2,5727.18,5,9,9,3,0,4,4,0.2,0,3,0
EMP07384,24,Female,Divorced,Support,Manager,3,3729.66,30,16,5,2,0,3,3,2.5,2,3,0
EMP07385,44,Female,Married,R&D,Executive,5,6645.69,23,11,7,2,1,2,4,2.1,1,3,0
EMP07386,28,Male,Married,Engineering,Analyst,3,3385.07,33,9,4,2,0,1,3,2.6,4,4,0
EMP07387,44,Male,Married,Engineering,Executive,5,3228.04,21,10,2,1,0,2,3,4.4,0,3,0
EMP07388,28,Male,Married,Support,Manager,2,4402.31,13,12,8,1,0,3,3,6.2,4,3,1
EMP07389,55,Female,Divorced,Engineering,Executive,4,5831.38,12,16,10,1,1,4,3,17.8,5,4,0
EMP07390,40,Female,Single,Engineering,Sales Rep,3,6520.44,22,14,2,3,0,4,4,4.6,1,3,0
EMP07391,30,Male,Divorced,R&D,Developer,3,5686.87,4,4,14,2,1,2,4,2.7,4,4,1
EMP07392,39,Female,Married,Support,Analyst,2,4084.51,9,10,8,3,0,3,3,44.8,5,3,0
EMP07393,46,Female,Divorced,Support,Analyst,4,4764.81,31,12,12,3,0,2,2,61.6,3,4,0
EMP07394,35,Female,Single,HR,Sales Rep,4,4330.5,2,5,14,2,0,2,3,14.4,1,3,0
EMP07395,46,Male,Married,Support,Executive,3,6592.09,11,9,1,0,0,3,2,4.6,4,3,0
EMP07396,40,Male,Single,R&D,Analyst,3,5314.28,29,19,10,3,0,3,3,5.2,2,3,0
EMP07397,36,Male,Single,Engineering,Manager,4,7087.65,34,2,7,4,0,4,3,2.0,2,3,0
EMP07398,37,Female,Single,HR,Manager,5,6153.61,9,2,11,3,1,4,4,3.1,1,3,0
EMP07399,48,Female,Married,Engineering,Executive,4,4593.29,12,0,12,2,0,2,2,11.2,4,3,0
EMP07400,31,Female,Divorced,Support,Manager,3,4807.37,21,1,12,1,1,3,4,8.8,5,3,0
EMP07401,25,Male,Married,Sales,Developer,2,5122.69,5,4,5,0,0,3,3,6.2,2,2,0
EMP07402,40,Male,Married,Engineering,Sales Rep,2,4912.27,7,13,13,4,0,3,3,9.7,3,3,0
EMP07403,49,Male,Divorced,Support,Analyst,2,6144.99,3,6,8,2,0,3,4,6.6,4,3,0
EMP07404,42,Female,Divorced,R&D,Sales Rep,3,5634.53,15,11,4,4,1,1,3,31.3,1,2,0
EMP07405,35,Male,Divorced,Support,Executive,3,4178.72,19,3,13,1,0,4,1,19.4,3,3,0
EMP07406,54,Male,Divorced,HR,Sales Rep,3,8069.4,3,17,3,1,1,4,3,14.3,5,3,0
EMP07407,31,Female,Single,Sales,Analyst,5,5312.98,20,8,12,1,0,4,3,1.1,2,3,0
EMP07408,40,Male,Married,Sales,Analyst,4,3550.09,15,11,14,7,0,4,4,6.4,4,2,0
EMP07409,51,Male,Married,Sales,Executive,3,5929.09,11,11,1,0,1,3,3,9.5,0,2,0
EMP07410,43,Male,Married,R&D,Analyst,1,3416.88,14,4,0,1,1,3,3,0.9,0,3,0
EMP07411,24,Female,Divorced,Sales,Manager,2,5473.57,4,6,3,3,0,2,3,24.2,2,3,0
EMP07412,58,Female,Married,Engineering,Sales Rep,4,4917.66,8,16,7,4,0,2,4,2.4,1,3,1
EMP07413,39,Female,Single,R&D,Developer,3,5095.08,21,19,9,2,0,3,3,0.1,3,3,0
EMP07414,32,Male,Married,Support,Developer,3,3737.29,4,18,8,2,0,3,2,5.3,0,4,0
EMP07415,23,Female,Married,HR,Developer,2,4819.78,14,3,0,0,0,3,3,1.3,5,3,0
EMP07416,33,Female,Single,R&D,Executive,3,4845.03,3,0,1,2,0,3,3,13.0,2,2,0
EMP07417,27,Female,Single,HR,Developer,3,4983.76,20,7,12,2,1,3,2,18.6,3,4,0
EMP07418,50,Female,Married,R&D,Sales Rep,3,7778.47,8,1,14,0,0,1,3,5.7,1,4,0
EMP07419,51,Male,Divorced,Support,Analyst,4,4164.06,14,0,11,2,0,2,3,36.1,5,3,0
EMP07420,23,Male,Divorced,HR,Manager,3,5328.42,1,2,11,3,1,2,4,7.2,0,2,1
EMP07421,30,Male,Married,R&D,Developer,3,3034.09,20,18,2,0,0,3,4,7.5,3,4,0
EMP07422,23,Female,Married,HR,Developer,2,1895.56,14,13,7,2,0,1,4,15.2,5,3,0
EMP07423,50,Female,Married,Sales,Developer,2,4518.09,28,17,10,1,1,2,4,1.9,0,3,0
EMP07424,54,Female,Married,Sales,Manager,3,7126.18,9,13,8,1,1,4,4,2.2,1,2,0
EMP07425,31,Male,Divorced,Sales,Sales Rep,2,3111.46,23,16,2,0,0,1,3,17.6,3,4,0
EMP07426,55,Male,Married,Engineering,Developer,3,6079.78,16,9,11,3,1,3,3,0.5,4,3,0
EMP07427,29,Male,Single,Sales,Analyst,4,6778.78,27,19,3,6,1,2,2,3.1,4,4,0
EMP07428,58,Female,Divorced,Sales,Executive,3,7145.68,8,6,7,1,0,2,3,9.2,0,4,0
EMP07429,54,Male,Divorced,Support,Manager,2,6002.19,28,10,2,2,0,2,3,9.8,2,3,1
EMP07430,27,Female,Single,HR,Sales Rep,5,3802.35,18,8,10,2,0,1,3,10.8,1,3,0
EMP07431,40,Male,Married,HR,Analyst,4,3173.08,34,0,5,3,0,1,3,25.7,0,3,0
EMP07432,53,Male,Married,Sales,Manager,5,2171.8,2,17,13,1,1,3,3,1.4,5,4,0
EMP07433,48,Female,Married,HR,Manager,3,7802.48,24,16,14,1,1,4,3,5.0,1,2,0
EMP07434,22,Male,Married,R&D,Executive,3,6302.16,10,18,0,4,0,4,3,2.5,4,3,0
EMP07435,54,Male,Married,Sales,Executive,3,5961.55,8,9,11,0,0,2,3,17.0,0,4,0
EMP07436,53,Male,Single,Sales,Sales Rep,4,1427.48,5,0,6,1,0,4,3,2.2,5,3,0
EMP07437,26,Male,Married,Engineering,Developer,2,5943.63,3,0,13,2,0,1,2,11.9,0,3,0
EMP07438,38,Other,Single,R&D,Executive,3,5300.41,33,6,4,3,0,4,4,57.3,4,3,1
EMP07439,29,Female,Single,Sales,Sales Rep,4,5495.18,30,17,14,2,1,3,3,5.1,2,4,1
EMP07440,55,Male,Single,Sales,Manager,4,4372.38,7,10,3,3,0,1,3,6.3,0,4,0
EMP07441,30,Female,Married,HR,Developer,5,5245.61,21,12,7,1,1,1,4,5.4,3,1,0
EMP07442,44,Male,Married,Sales,Analyst,5,3429.03,13,8,7,0,0,2,2,7.8,2,3,0
EMP07443,56,Female,Divorced,Sales,Manager,4,5115.57,25,16,6,0,0,1,2,5.9,1,3,0
EMP07444,28,Female,Divorced,Sales,Sales Rep,3,3088.37,2,10,0,0,0,3,3,13.1,5,3,0
EMP07445,36,Female,Single,Sales,Analyst,3,6531.29,2,0,9,4,0,3,3,0.1,5,4,0
EMP07446,41,Male,Divorced,Engineering,Manager,3,6269.78,2,19,5,1,1,4,3,6.4,4,3,0
EMP07447,46,Male,Single,R&D,Executive,3,6088.79,15,15,2,3,0,3,3,8.6,2,3,0
EMP07448,24,Male,Divorced,Engineering,Sales Rep,3,2738.03,15,18,7,2,0,3,4,0.3,3,4,0
EMP07449,45,Female,Married,HR,Analyst,2,5133.85,18,10,9,2,0,2,3,1.1,3,4,1
EMP07450,55,Female,Married,Support,Executive,3,6085.56,5,13,2,1,1,3,2,4.7,0,3,1
EMP07451,43,Male,Single,Sales,Analyst,5,6145.74,26,11,14,2,0,2,3,4.2,3,4,0
EMP07452,32,Female,Single,HR,Developer,4,7661.48,30,7,14,2,0,3,2,25.3,3,3,0
EMP07453,29,Male,Married,Support,Developer,4,3555.16,14,14,10,1,0,4,3,0.1,1,3,0
EMP07454,56,Male,Married,Sales,Sales Rep,2,4543.45,5,0,7,2,0,3,4,17.0,1,3,1
EMP07455,59,Male,Married,Sales,Analyst,4,5650.13,21,5,4,3,0,1,3,0.6,3,3,0
EMP07456,29,Male,Divorced,Support,Developer,3,5252.84,8,11,14,1,1,4,2,18.3,0,4,0
EMP07457,58,Male,Divorced,Engineering,Manager,3,6283.86,6,8,4,2,0,2,2,5.7,3,3,0
EMP07458,48,Female,Divorced,Support,Manager,5,2223.77,26,17,7,0,1,3,4,10.3,4,3,0
EMP07459,49,Male,Divorced,Support,Developer,3,4508.0,4,7,2,1,0,3,4,2.0,2,3,0
EMP07460,55,Male,Single,R&D,Developer,5,4519.19,30,19,3,3,1,3,3,16.0,4,3,0
EMP07461,53,Female,Single,Sales,Sales Rep,3,6174.18,27,18,0,2,0,4,3,6.7,1,3,1
EMP07462,36,Male,Divorced,Sales,Sales Rep,5,6802.93,27,4,8,2,0,2,1,0.5,5,3,0
EMP07463,38,Female,Single,Engineering,Manager,3,5486.79,5,19,2,4,0,2,4,16.0,1,3,0
EMP07464,54,Male,Divorced,Engineering,Executive,3,7999.95,11,11,7,2,0,2,2,13.5,4,3,1
EMP07465,37,Female,Divorced,R&D,Analyst,3,4904.28,11,18,0,1,1,3,2,14.5,1,2,0
EMP07466,50,Female,Married,R&D,Executive,3,4077.43,5,4,0,3,0,3,3,6.4,5,3,0
EMP07467,30,Male,Divorced,R&D,Sales Rep,3,7442.94,26,1,11,2,1,2,3,0.2,0,3,0
EMP07468,54,Female,Single,Engineering,Executive,3,4743.81,33,3,5,2,1,3,2,20.8,2,3,0
EMP07469,50,Female,Divorced,Support,Sales Rep,3,3885.39,33,4,11,0,1,3,3,10.1,5,4,0
EMP07470,34,Female,Married,Sales,Executive,5,6520.73,23,6,10,4,1,3,3,22.0,4,4,0
EMP07471,42,Male,Single,Sales,Manager,3,3921.72,7,11,5,3,0,4,4,2.4,5,3,0
EMP07472,42,Male,Married,HR,Sales Rep,3,5828.83,32,8,6,0,1,4,4,11.9,3,3,1
EMP07473,26,Female,Divorced,Engineering,Manager,4,7058.66,9,10,0,2,0,2,3,29.3,2,3,0
EMP07474,31,Female,Divorced,Engineering,Executive,3,5004.95,16,13,2,2,0,3,3,56.1,4,3,1
EMP07475,27,Male,Divorced,R&D,Developer,2,6960.29,9,13,3,1,1,4,4,3.9,3,3,1
EMP07476,34,Male,Divorced,HR,Developer,3,5627.23,28,6,8,2,0,2,2,10.7,2,4,0
EMP07477,22,Male,Single,HR,Analyst,3,2700.2,23,2,14,4,0,2,1,5.3,0,3,0
EMP07478,41,Male,Divorced,Engineering,Developer,4,6424.38,12,2,7,3,1,2,1,34.4,0,3,0
EMP07479,29,Male,Married,R&D,Analyst,3,7330.41,9,3,3,2,1,2,4,4.6,4,3,0
EMP07480,31,Male,Single,Sales,Executive,5,5775.55,12,6,9,2,0,1,3,4.2,0,3,0
EMP07481,30,Male,Single,R&D,Analyst,4,4512.92,9,8,13,0,1,3,3,0.2,1,3,0
EMP07482,24,Male,Single,Sales,Analyst,4,5464.74,19,0,6,1,1,4,2,4.4,2,3,0
EMP07483,32,Female,Married,Engineering,Analyst,4,4231.34,33,3,14,0,0,4,1,3.7,1,3,1
EMP07484,33,Male,Married,R&D,Manager,1,7146.16,13,2,8,2,1,3,4,1.4,1,3,0
EMP07485,31,Male,Married,HR,Analyst,4,5421.7,2,5,9,6,1,3,3,0.3,0,3,0
EMP07486,46,Male,Married,Support,Sales Rep,4,5573.07,25,5,9,1,0,3,3,0.2,2,3,0
EMP07487,46,Female,Divorced,HR,Executive,1,4814.76,13,10,7,2,0,2,3,4.8,3,3,0
EMP07488,32,Female,Divorced,Sales,Manager,4,6668.64,13,3,11,2,1,3,3,4.7,2,3,0
EMP07489,57,Female,Married,Engineering,Sales Rep,5,3686.06,33,3,11,1,0,3,3,3.5,0,2,0
EMP07490,47,Male,Married,R&D,Executive,3,8614.15,27,12,4,3,0,2,4,6.2,3,3,0
EMP07491,35,Female,Divorced,Engineering,Manager,3,5117.82,19,16,13,2,1,3,3,25.7,4,3,0
EMP07492,22,Male,Divorced,Engineering,Executive,3,5392.7,22,10,8,2,0,3,3,3.5,4,3,0
EMP07493,25,Male,Married,Sales,Developer,4,3638.32,17,2,13,1,1,2,3,15.1,0,3,0
EMP07494,51,Female,Single,Engineering,Executive,3,7553.4,2,2,4,1,0,4,3,0.4,1,4,0
EMP07495,33,Female,Single,R&D,Developer,4,5741.03,12,11,13,3,0,4,3,26.7,1,3,0
EMP07496,56,Female,Married,HR,Developer,3,6231.94,33,14,10,0,1,4,3,3.8,4,3,0
EMP07497,34,Female,Single,Engineering,Executive,3,4212.92,28,15,14,2,1,1,3,4.4,3,3,0
EMP07498,52,Female,Divorced,R&D,Developer,4,7085.55,26,7,2,2,1,3,2,5.9,2,3,0
EMP07499,59,Male,Single,R&D,Manager,4,4135.83,25,13,14,1,0,2,2,3.3,5,4,0
EMP07500,44,Male,Married,Sales,Developer,4,6420.52,28,5,14,3,0,1,4,22.9,2,3,0
EMP07501,25,Male,Single,Engineering,Analyst,4,4471.99,31,4,5,3,0,3,2,0.5,1,3,0
EMP07502,37,Female,Single,Sales,Manager,3,3253.73,31,19,11,1,1,4,4,0.7,0,3,0
EMP07503,28,Male,Single,HR,Manager,3,4306.9,27,18,2,0,1,2,2,4.9,1,3,0
EMP07504,43,Female,Divorced,HR,Manager,3,3318.34,1,6,1,5,0,2,3,1.8,0,4,0
EMP07505,50,Male,Divorced,R&D,Analyst,5,4949.59,33,0,13,2,0,3,3,14.0,3,3,1
EMP07506,32,Male,Divorced,Engineering,Analyst,4,7398.0,1,1,6,2,1,4,3,2.7,0,3,0
EMP07507,54,Male,Married,R&D,Analyst,3,7722.41,9,7,2,1,0,2,4,3.3,0,3,0
EMP07508,50,Male,Single,Engineering,Analyst,3,8743.03,33,3,4,3,0,3,3,3.0,5,3,0
EMP07509,33,Female,Divorced,Sales,Analyst,4,4668.44,15,14,8,3,0,2,3,23.0,3,2,0
EMP07510,28,Male,Divorced,HR,Sales Rep,3,4895.46,15,13,14,0,0,3,2,17.3,3,4,0
EMP07511,47,Male,Single,HR,Sales Rep,2,5425.72,29,5,3,4,0,2,3,7.8,5,2,0
EMP07512,30,Male,Married,Sales,Analyst,3,2559.67,21,16,8,4,0,3,2,0.0,1,3,0
EMP07513,55,Male,Single,Support,Manager,1,4166.03,18,5,11,3,0,3,4,4.0,1,3,0
EMP07514,34,Male,Married,Support,Developer,4,4124.8,16,11,5,1,0,4,3,6.5,3,2,0
EMP07515,57,Male,Single,Support,Developer,3,3690.0,29,16,2,2,0,3,3,7.4,1,3,1
EMP07516,46,Female,Divorced,Engineering,Sales Rep,4,4501.78,27,7,10,2,1,2,2,2.8,0,4,0
EMP07517,45,Male,Divorced,Sales,Analyst,3,2879.94,15,0,11,0,0,3,3,10.0,0,3,0
EMP07518,38,Male,Divorced,Engineering,Executive,1,5154.13,9,4,0,3,1,3,4,2.1,0,4,0
EMP07519,23,Female,Married,Engineering,Developer,3,2630.6,28,9,7,4,0,4,3,6.4,5,3,0
EMP07520,34,Male,Single,Sales,Developer,3,4112.72,2,3,9,1,0,3,2,4.8,3,3,0
EMP07521,52,Male,Married,Engineering,Manager,3,2482.76,21,2,3,1,0,3,1,4.3,1,3,0
EMP07522,50,Female,Divorced,Sales,Developer,3,6722.5,11,14,5,0,0,4,3,4.7,4,4,0
EMP07523,49,Male,Married,Support,Sales Rep,5,8008.99,32,4,1,0,0,1,4,5.9,4,4,0
EMP07524,48,Female,Married,Support,Analyst,5,4198.33,22,15,12,0,0,3,3,2.8,3,3,0
EMP07525,36,Male,Married,Engineering,Analyst,4,3715.47,16,14,11,2,1,3,3,2.8,4,4,0
EMP07526,52,Female,Single,HR,Developer,3,5990.48,31,15,3,1,1,3,4,2.3,5,2,0
EMP07527,36,Female,Married,Sales,Executive,4,4072.58,10,8,7,0,1,2,3,10.9,0,3,0
EMP07528,54,Male,Married,R&D,Sales Rep,1,3194.64,21,15,1,1,0,3,3,3.0,3,3,0
EMP07529,41,Male,Married,R&D,Developer,2,2404.58,8,17,5,3,0,2,1,0.3,1,3,0
EMP07530,33,Male,Divorced,Engineering,Sales Rep,4,3132.45,33,15,1,1,0,2,3,5.7,4,3,0
EMP07531,58,Male,Divorced,HR,Executive,3,6765.24,22,3,7,1,0,2,1,6.8,3,3,0
EMP07532,30,Female,Single,Sales,Sales Rep,3,6841.3,30,16,13,2,1,2,3,31.5,4,3,0
EMP07533,44,Female,Divorced,Support,Sales Rep,4,4244.73,23,10,2,3,0,2,2,10.0,4,2,0
EMP07534,29,Male,Single,Engineering,Sales Rep,2,5688.03,15,14,8,1,0,3,1,1.1,3,3,0
EMP07535,53,Female,Divorced,Sales,Analyst,3,6937.88,26,17,5,3,0,2,1,6.0,0,3,0
EMP07536,35,Male,Single,Sales,Executive,4,3059.62,16,3,14,0,1,2,1,13.8,2,3,0
EMP07537,48,Female,Single,Sales,Analyst,3,5358.75,10,14,2,1,1,4,3,17.6,0,3,0
EMP07538,46,Female,Single,HR,Manager,4,2354.45,28,1,10,2,0,3,1,9.8,0,3,0
EMP07539,34,Female,Divorced,Sales,Developer,3,4685.58,26,6,1,2,0,3,2,22.7,4,4,1
EMP07540,42,Male,Married,HR,Analyst,3,6169.97,31,11,13,2,0,4,3,7.6,4,4,1
EMP07541,52,Female,Divorced,HR,Sales Rep,4,7101.0,18,16,7,1,0,3,3,4.8,5,3,0
EMP07542,58,Male,Married,Sales,Manager,3,5967.71,17,8,14,2,0,2,3,6.7,3,3,0
EMP07543,26,Female,Divorced,Support,Executive,3,1626.8,32,9,14,1,1,2,3,0.5,5,3,0
EMP07544,34,Male,Married,Sales,Executive,3,3337.95,5,1,3,0,0,3,2,0.1,0,3,0
EMP07545,49,Male,Divorced,Support,Analyst,3,4628.99,29,6,7,1,0,2,3,9.3,4,3,0
EMP07546,46,Female,Single,Engineering,Sales Rep,1,5393.69,11,17,6,3,0,2,3,2.6,0,3,0
EMP07547,56,Female,Single,R&D,Sales Rep,3,5277.56,33,5,11,1,0,3,2,5.3,3,3,1
EMP07548,28,Male,Single,Engineering,Executive,3,3949.23,4,18,14,4,1,3,3,11.6,2,3,0
EMP07549,59,Female,Married,HR,Sales Rep,3,6506.73,33,16,1,2,1,4,1,4.8,5,3,0
EMP07550,53,Female,Married,Engineering,Developer,4,5102.52,1,12,14,5,1,3,3,10.9,5,3,0
EMP07551,24,Female,Single,R&D,Analyst,4,3304.33,21,3,6,1,1,3,3,5.5,2,3,0
EMP07552,58,Female,Married,R&D,Analyst,3,4119.02,17,14,3,3,0,3,3,0.3,3,4,0
EMP07553,43,Male,Single,Support,Sales Rep,2,9082.21,34,1,5,2,0,2,3,18.5,5,2,1
EMP07554,29,Female,Divorced,Engineering,Executive,5,6956.99,29,0,7,1,1,3,4,15.4,3,3,0
EMP07555,38,Male,Married,HR,Developer,2,6395.75,3,15,8,1,0,2,3,9.4,5,4,0
EMP07556,48,Male,Married,HR,Developer,2,5479.07,24,7,12,3,0,4,3,6.8,2,3,1
EMP07557,54,Female,Divorced,Support,Developer,3,3513.17,34,6,13,1,1,2,3,1.0,5,3,0
EMP07558,38,Female,Married,Support,Manager,5,4886.99,2,4,11,3,1,4,3,11.2,1,3,0
EMP07559,33,Female,Married,Engineering,Sales Rep,3,4017.23,31,19,3,1,1,4,3,0.0,3,3,0
EMP07560,48,Female,Married,Support,Developer,3,4825.98,7,1,2,3,0,1,4,4.3,1,2,0
EMP07561,29,Female,Divorced,R&D,Sales Rep,4,3618.6,29,4,13,0,0,3,1,7.5,2,3,0
EMP07562,44,Male,Single,HR,Executive,5,5828.08,11,9,1,2,0,4,3,12.8,3,3,0
EMP07563,50,Other,Single,R&D,Executive,4,3853.57,25,13,13,2,0,3,3,4.5,0,3,0
EMP07564,41,Male,Divorced,Sales,Executive,3,3999.74,19,1,3,0,0,1,3,9.3,3,3,1
EMP07565,37,Female,Divorced,R&D,Manager,5,5668.99,11,18,14,2,0,2,4,0.7,1,3,0
EMP07566,38,Female,Divorced,HR,Executive,1,7976.8,33,4,13,1,1,2,2,12.4,0,3,0
EMP07567,37,Female,Single,Sales,Sales Rep,4,3428.27,5,4,1,0,0,4,4,2.2,3,3,1
EMP07568,40,Male,Divorced,Engineering,Analyst,3,3974.21,3,4,2,2,0,3,3,0.1,4,3,0
EMP07569,29,Female,Single,Sales,Analyst,4,5087.39,31,5,14,2,1,2,2,10.4,5,3,0
EMP07570,59,Female,Divorced,Support,Sales Rep,2,4282.58,12,16,0,2,0,4,3,0.6,4,3,0
EMP07571,59,Female,Married,HR,Analyst,3,1697.55,4,13,12,1,0,3,3,6.0,3,3,1
EMP07572,50,Male,Single,Support,Developer,2,7414.38,32,3,6,1,0,4,3,19.5,2,2,0
EMP07573,57,Female,Single,R&D,Analyst,2,3415.66,24,17,5,1,0,4,3,4.5,1,3,0
EMP07574,47,Female,Divorced,Engineering,Manager,4,5487.03,2,17,0,2,0,3,2,10.7,2,3,0
EMP07575,52,Female,Married,HR,Executive,4,6127.59,5,10,14,3,0,2,3,22.1,2,4,0
EMP07576,33,Female,Single,Engineering,Analyst,5,3350.5,12,16,12,5,1,3,4,13.2,2,3,0
EMP07577,38,Male,Divorced,HR,Analyst,2,5422.85,25,13,8,4,0,3,2,7.4,0,3,0
EMP07578,36,Male,Married,Support,Manager,2,5978.04,24,5,14,1,1,4,3,4.9,5,3,0
EMP07579,30,Male,Single,R&D,Manager,5,1938.46,25,18,5,2,1,2,1,23.1,5,3,0
EMP07580,33,Male,Divorced,Sales,Analyst,4,4726.65,18,17,4,1,1,3,1,2.9,5,4,0
EMP07581,53,Female,Married,Engineering,Developer,3,5607.77,20,7,0,1,0,4,3,8.3,3,2,0
EMP07582,46,Male,Single,HR,Analyst,3,6446.43,33,4,14,2,0,1,3,18.3,5,3,0
EMP07583,39,Male,Single,HR,Developer,2,2382.93,29,15,14,5,0,3,3,2.6,5,3,0
EMP07584,36,Male,Married,Engineering,Executive,3,5150.54,29,12,9,7,0,4,3,6.0,1,3,0
EMP07585,53,Female,Divorced,Sales,Sales Rep,3,6392.88,22,14,4,2,0,3,3,15.9,5,3,0
EMP07586,27,Male,Divorced,R&D,Executive,4,5485.94,12,0,1,3,0,2,2,6.6,4,3,0
EMP07587,56,Male,Married,HR,Analyst,3,6112.31,34,0,6,1,1,3,4,7.2,0,3,0
EMP07588,55,Male,Single,HR,Analyst,2,6083.74,4,1,10,2,0,1,3,6.3,4,3,0
EMP07589,59,Male,Married,Engineering,Developer,4,3650.87,5,18,5,3,1,3,3,6.2,1,3,0
EMP07590,26,Other,Married,Engineering,Manager,5,6396.22,10,1,3,2,1,1,1,30.1,0,4,0
EMP07591,39,Male,Married,HR,Developer,4,6126.61,22,15,10,0,0,3,3,15.7,5,2,0
EMP07592,37,Female,Single,HR,Manager,2,4264.26,25,1,2,1,1,4,3,10.6,4,3,0
EMP07593,29,Other,Married,HR,Manager,2,4895.63,1,6,12,2,0,4,4,9.1,0,4,0
EMP07594,46,Female,Married,Support,Manager,4,6237.12,10,0,4,4,1,2,3,0.3,3,4,0
EMP07595,53,Other,Single,HR,Manager,3,6927.93,15,0,2,2,0,3,3,14.9,1,3,0
EMP07596,47,Female,Single,R&D,Analyst,4,4729.5,31,17,8,3,0,1,2,7.0,1,2,1
EMP07597,43,Male,Married,R&D,Sales Rep,2,5585.77,17,17,11,2,0,3,3,58.0,1,4,0
EMP07598,52,Female,Divorced,Sales,Sales Rep,4,7041.92,12,15,5,1,0,3,4,7.3,2,3,1
EMP07599,31,Male,Married,Engineering,Executive,3,4233.92,5,0,9,1,0,3,3,11.4,2,2,0
EMP07600,33,Male,Single,Sales,Executive,1,7316.72,9,11,1,1,0,3,4,17.8,4,2,0
EMP07601,49,Female,Single,HR,Executive,3,3695.49,17,10,6,1,0,3,3,2.1,1,3,0
EMP07602,27,Female,Single,Engineering,Developer,4,4742.6,29,8,7,0,1,2,4,8.0,1,3,0
EMP07603,41,Female,Divorced,HR,Executive,3,6144.8,17,9,8,2,0,3,3,38.4,0,3,1
EMP07604,26,Female,Single,Engineering,Executive,2,6786.87,14,10,3,4,0,4,3,2.9,2,3,0
EMP07605,44,Male,Divorced,Support,Executive,4,5316.7,20,12,0,0,0,2,3,35.0,0,3,0
EMP07606,30,Female,Single,Support,Analyst,3,2236.93,27,11,7,1,0,3,4,19.0,2,3,0
EMP07607,50,Male,Single,Support,Executive,5,4707.4,20,5,9,2,0,2,3,16.1,5,3,0
EMP07608,37,Male,Married,Sales,Sales Rep,5,4661.98,23,13,0,3,0,3,4,1.6,5,3,1
EMP07609,43,Female,Divorced,Engineering,Analyst,3,4809.06,9,5,4,0,1,2,2,1.4,0,3,0
EMP07610,29,Male,Married,Sales,Manager,3,6836.09,19,11,1,1,0,3,2,18.0,0,3,0
EMP07611,41,Female,Divorced,Engineering,Developer,2,3324.17,32,17,7,1,0,2,4,10.0,5,3,0
EMP07612,35,Female,Single,HR,Analyst,4,4870.74,12,19,4,1,0,3,3,7.8,3,3,0
EMP07613,58,Male,Single,Support,Analyst,4,4747.35,2,10,5,1,0,3,3,28.8,0,3,0
EMP07614,55,Female,Divorced,Support,Sales Rep,4,4661.5,21,1,13,2,1,2,3,1.6,3,3,1
EMP07615,32,Female,Married,Engineering,Executive,3,3623.65,11,11,6,3,0,3,4,29.1,1,3,1
