customer_id,age,income,employment_status,credit_card_limit,num_credit_cards,credit_score,loan_balance,avg_monthly_spend,missed_payments,region
CUST08751,68,59505.29,Employed,6957.93,1,677.0,13244.95,1556.25,2,North
CUST08752,51,15433.15,Employed,11101.38,2,685.0,488.9,1580.12,3,Central
CUST08753,61,67514.94,Freelancer,8536.82,0,701.0,36032.22,209.47,1,East
CUST08754,32,49256.71,Retired,10090.97,2,689.0,17259.87,1458.15,0,West
CUST08755,31,30323.88,Employed,10951.82,2,682.0,4845.6,3682.22,0,West
CUST08756,23,93559.32,Employed,13725.72,3,658.0,17248.55,2473.35,0,East
CUST08757,67,62145.72,Employed,12359.71,2,733.0,5191.26,2598.64,4,West
CUST08758,54,54131.37,Employed,7956.97,2,697.0,4511.02,2091.77,2,North
CUST08759,67,52011.5,Unemployed,6564.93,1,674.0,8885.54,2356.21,0,East
CUST08760,49,29734.41,Retired,15122.14,2,661.0,13746.8,1593.41,3,Central
CUST08761,20,33909.02,Employed,5252.02,0,694.0,3523.43,1312.3,1,South
CUST08762,20,85698.34,Employed,8642.49,1,681.0,20374.65,2692.13,2,South
CUST08763,39,50522.34,Unemployed,11935.73,2,604.0,12943.08,1144.98,0,East
CUST08764,39,60441.35,Employed,14916.28,2,630.0,112.32,2094.26,2,East
CUST08765,27,19113.39,Employed,9431.02,0,745.0,11956.83,2869.41,2,North
CUST08766,68,33638.16,Freelancer,10082.03,4,699.0,8194.59,2379.94,2,North
CUST08767,20,72196.25,Freelancer,7374.92,7,648.0,16600.86,1645.63,4,East
CUST08768,29,67554.24,Employed,10379.85,3,661.0,34209.7,2566.9,1,West
CUST08769,46,95067.5,Freelancer,6549.54,3,637.0,4570.37,1930.06,3,Central
CUST08770,65,86859.13,Employed,7749.15,1,654.0,16798.16,1719.73,2,Central
CUST08771,34,55385.78,Employed,12291.67,5,731.0,2467.26,2244.38,2,North
CUST08772,24,69459.07,Employed,8699.27,0,671.0,1342.21,1271.56,2,West
CUST08773,30,53667.93,Employed,12751.75,3,722.0,40285.93,936.06,1,North
CUST08774,19,101096.2,Employed,9539.48,3,761.0,29739.01,1659.44,2,East
CUST08775,21,82980.29,Employed,5893.48,2,660.0,10439.41,1407.98,2,East
CUST08776,27,63393.7,Unemployed,13505.1,0,615.0,2233.11,926.29,2,Central
CUST08777,56,64007.9,Unemployed,6054.02,1,702.0,4584.08,1818.87,0,East
CUST08778,41,88897.01,Employed,8194.64,4,639.0,12568.41,1475.11,1,East
CUST08779,34,71591.56,Employed,9400.9,2,680.0,15826.76,1228.41,0,West
CUST08780,69,91172.56,Employed,13017.49,1,688.0,17597.19,1790.2,5,East
CUST08781,23,16127.04,Employed,8420.55,0,773.0,20663.8,1231.26,4,Central
CUST08782,36,69224.57,Employed,7219.85,2,696.0,3533.39,2496.44,1,South
CUST08783,22,49691.3,Freelancer,10488.02,1,657.0,5270.04,2867.76,3,Central
CUST08784,49,95127.56,Employed,9358.1,2,711.0,190.55,2220.96,1,West
CUST08785,27,90927.97,Employed,8597.83,0,721.0,1152.98,1543.49,5,East
CUST08786,26,60656.72,Employed,10649.46,4,740.0,5554.88,2045.94,1,East
CUST08787,44,90712.62,Employed,6389.21,3,634.0,3082.82,1398.57,0,East
CUST08788,30,95662.29,Retired,4834.48,1,745.0,10175.08,2199.82,2,North
CUST08789,36,61488.13,Employed,16416.19,4,794.0,28323.55,2233.19,2,North
CUST08790,38,109438.68,Employed,10312.56,1,743.0,19255.39,2272.12,2,South
CUST08791,41,59373.18,Freelancer,10522.54,1,753.0,21071.91,1578.76,0,North
CUST08792,55,55709.58,Employed,7654.03,3,658.0,13753.86,2224.39,2,North
CUST08793,21,77317.45,Employed,12693.1,1,764.0,18081.45,2094.94,1,West
CUST08794,41,52924.19,Freelancer,8399.54,4,656.0,2976.8,1958.18,1,Central
CUST08795,52,61706.8,Freelancer,1641.56,2,678.0,12059.93,1853.95,3,Central
CUST08796,20,88188.69,Employed,8298.9,1,657.0,12680.25,1156.79,3,South
CUST08797,21,60384.38,Employed,9155.76,4,651.0,14861.6,2049.82,1,West
CUST08798,54,26099.64,Freelancer,9489.75,0,680.0,22662.93,1631.77,1,East
CUST08799,57,67346.39,Employed,9402.97,1,622.0,43236.68,1030.2,2,South
CUST08800,65,46074.13,Employed,8065.26,0,646.0,18657.36,1376.06,0,Central
CUST08801,52,77305.42,Employed,7775.44,0,631.0,38374.81,2058.72,0,Central
CUST08802,48,73923.79,Employed,9106.06,1,757.0,11974.94,1510.67,0,Central
CUST08803,61,89428.01,Employed,5063.57,2,761.0,5123.43,1456.29,2,East
CUST08804,42,78150.65,Employed,4127.21,4,807.0,16117.45,552.47,1,Central
CUST08805,57,81804.89,Freelancer,10294.17,3,677.0,59399.46,2454.66,4,West
CUST08806,30,46618.06,Employed,10344.2,3,681.0,18553.1,1138.49,2,South
CUST08807,21,76079.73,Employed,12638.2,0,719.0,52113.28,1835.77,1,North
CUST08808,63,99369.03,Employed,9233.3,2,616.0,339.71,1518.41,1,North
CUST08809,31,46227.0,Freelancer,6419.12,3,631.0,4483.39,1959.26,1,Central
CUST08810,30,95994.77,Employed,4181.06,2,600.0,4794.9,1949.08,1,North
CUST08811,44,49013.0,Employed,7329.41,3,722.0,8347.78,1677.16,1,North
CUST08812,23,42960.58,Employed,11267.56,2,637.0,469.09,1967.39,1,Central
CUST08813,34,65924.01,Employed,14324.35,3,730.0,36845.39,1811.49,2,Central
CUST08814,53,74318.21,Retired,10162.26,2,657.0,18417.65,976.37,1,North
CUST08815,57,78235.0,Employed,6359.23,0,680.0,1315.21,2523.94,4,North
CUST08816,66,40764.75,Employed,7360.24,0,671.0,2880.07,2711.75,3,East
CUST08817,52,68690.8,Freelancer,7453.88,0,690.0,13861.31,1272.01,0,East
CUST08818,34,46288.91,Employed,8782.03,4,656.0,35871.68,871.0,1,Central
CUST08819,58,30221.55,Employed,13362.69,5,732.0,1375.39,2551.73,1,East
CUST08820,19,41425.27,Employed,13596.73,3,672.0,8518.97,1156.66,1,North
CUST08821,30,44981.99,Unemployed,9483.23,2,698.0,3347.4,2576.61,1,South
CUST08822,69,70431.9,Employed,10549.21,1,685.0,2982.98,2498.71,0,Central
CUST08823,19,83044.27,Employed,7607.33,4,629.0,19644.79,1705.16,0,Central
CUST08824,69,30535.87,Employed,4870.27,3,747.0,26272.98,1694.52,3,Central
CUST08825,45,67039.22,Employed,15365.02,0,647.0,38102.16,1203.95,2,East
CUST08826,60,36466.04,Unemployed,3032.54,1,720.0,17279.52,1839.52,1,North
CUST08827,43,72581.71,Freelancer,4492.48,2,716.0,1018.54,2094.57,0,North
CUST08828,39,47545.39,Freelancer,15389.22,2,605.0,6625.73,2017.22,3,North
CUST08829,64,38973.42,Unemployed,10049.85,1,671.0,8739.04,2167.38,2,Central
CUST08830,60,75993.29,Retired,6622.26,2,709.0,4842.14,2436.05,1,East
CUST08831,20,48261.55,Employed,12048.11,5,666.0,11643.64,1771.63,1,South
CUST08832,52,53680.72,Employed,12319.16,1,674.0,3971.87,3492.37,0,North
CUST08833,29,15600.22,Employed,6001.94,3,691.0,34453.37,2069.21,2,East
CUST08834,41,78931.03,Employed,8401.46,1,661.0,2323.36,2038.89,4,North
CUST08835,22,76418.17,Employed,12628.74,0,698.0,8328.24,2034.52,0,Central
CUST08836,37,60109.16,Employed,7549.28,1,682.0,2000.39,2042.83,2,East
CUST08837,56,29448.38,Employed,10846.49,1,670.0,6653.41,2039.45,1,East
CUST08838,56,84187.38,Employed,14274.44,5,631.0,9947.6,2427.41,1,West
CUST08839,30,46674.73,Retired,2822.55,2,700.0,12108.13,296.47,1,North
CUST08840,58,50932.93,Employed,8976.26,0,560.0,6040.48,1653.84,3,East
CUST08841,62,106240.88,Employed,10784.91,2,693.0,24882.12,811.53,0,Central
CUST08842,29,45927.27,Freelancer,4623.85,1,681.0,10866.94,2618.46,0,West
CUST08843,30,74844.2,Employed,8411.17,4,639.0,73228.77,954.42,0,North
CUST08844,27,71241.85,Employed,13133.5,1,611.0,1977.73,1325.72,1,Central
CUST08845,50,67803.44,Employed,7887.05,1,701.0,3041.75,1400.65,1,East
CUST08846,57,65640.01,Freelancer,5547.02,0,668.0,24276.77,1072.78,1,North
CUST08847,33,67527.77,Freelancer,13392.5,2,687.0,12120.48,1617.37,0,West
CUST08848,62,65438.81,Employed,11333.51,2,588.0,6694.86,541.81,1,East
CUST08849,52,58961.63,Employed,9793.43,4,704.0,7925.93,2715.84,1,East
CUST08850,20,90225.66,Employed,9704.82,0,727.0,12444.4,2053.27,1,West
CUST08851,22,33746.79,Employed,13084.85,4,672.0,1345.24,1342.91,2,North
CUST08852,43,80429.16,Retired,10883.58,6,635.0,21730.64,2143.78,3,South
CUST08853,28,76446.85,Unemployed,11936.84,2,702.0,8944.03,1994.59,3,Central
CUST08854,24,73967.98,Employed,7922.3,3,666.0,7978.55,1234.77,0,East
CUST08855,27,82339.59,Unemployed,4247.93,1,723.0,22254.85,2223.98,1,West
CUST08856,59,58148.01,Employed,11865.74,1,681.0,12631.43,1672.39,1,Central
CUST08857,69,22620.52,Retired,13302.78,2,573.0,21045.7,2480.1,1,West
CUST08858,51,58554.15,Freelancer,9326.31,2,563.0,39599.45,1508.76,2,East
CUST08859,20,40176.12,Employed,12663.27,1,644.0,43736.44,989.13,1,East
CUST08860,25,45362.82,Freelancer,8994.36,2,703.0,8412.58,2385.78,1,East
CUST08861,48,35151.61,Employed,9727.9,1,655.0,1080.74,1661.85,4,South
CUST08862,28,50453.1,Employed,15257.29,1,705.0,188.55,1785.26,1,South
CUST08863,62,48067.53,Unemployed,9125.44,5,647.0,18323.47,1959.57,2,North
CUST08864,24,12448.6,Employed,8948.29,1,783.0,1275.94,1210.91,2,East
CUST08865,62,74004.44,Employed,4390.06,2,671.0,7419.26,1624.57,2,Central
CUST08866,19,104406.44,Unemployed,12070.22,0,693.0,16282.35,1479.12,1,North
CUST08867,23,72124.74,Unemployed,7870.48,2,632.0,96426.11,1563.09,0,North
CUST08868,58,55941.52,Employed,10441.68,2,659.0,3786.0,2549.81,1,North
CUST08869,49,58905.07,Employed,9054.88,4,705.0,146.35,1334.53,0,South
CUST08870,37,51580.28,Employed,8662.62,2,678.0,631.91,1304.69,2,Central
CUST08871,51,61800.83,Employed,9646.81,1,541.0,3790.62,2639.34,2,Central
CUST08872,67,59259.84,Freelancer,9877.44,4,705.0,74441.29,1208.86,0,Central
CUST08873,33,43179.03,Employed,13528.24,1,710.0,1203.84,1838.35,1,North
CUST08874,42,93657.77,Employed,14560.64,5,717.0,20750.4,2210.77,0,East
CUST08875,29,30256.92,Employed,11952.15,2,735.0,2436.56,2206.9,4,West
CUST08876,24,74366.63,Employed,13814.67,0,689.0,3417.89,956.93,1,South
CUST08877,56,57976.05,Unemployed,12562.44,0,800.0,1347.71,1370.76,0,East
CUST08878,34,98016.64,Employed,11483.84,1,692.0,3883.73,753.31,2,North
CUST08879,62,66817.29,Employed,14365.43,4,565.0,1841.39,2299.8,2,North
CUST08880,28,52801.89,Freelancer,6074.58,2,691.0,263.51,2429.3,0,West
CUST08881,23,55045.86,Employed,7946.61,1,736.0,24040.31,2404.15,1,East
CUST08882,40,60798.13,Employed,7537.3,0,611.0,3169.95,1785.13,1,Central
CUST08883,44,37144.19,Employed,9095.84,2,666.0,1893.78,1661.1,0,South
CUST08884,63,44662.61,Employed,12057.7,2,741.0,4765.95,1462.62,2,West
CUST08885,23,24301.12,Employed,6654.69,2,652.0,21022.59,886.47,1,Central
CUST08886,55,41540.46,Employed,11508.4,1,668.0,3819.3,2112.03,1,North
CUST08887,19,61878.13,Employed,8238.82,2,719.0,11710.19,1217.83,1,West
CUST08888,39,66003.5,Freelancer,8958.81,3,616.0,3670.0,572.31,2,Central
CUST08889,37,20413.41,Employed,10601.25,3,679.0,7343.08,2588.89,0,East
CUST08890,42,57255.77,Freelancer,15043.74,3,631.0,11051.32,1429.59,2,North
CUST08891,32,71268.2,Unemployed,7862.96,1,667.0,21271.08,1946.26,2,West
CUST08892,66,56741.76,Employed,9759.72,3,692.0,4962.84,1713.27,0,East
CUST08893,46,47324.23,Employed,6765.32,0,733.0,8871.82,2479.49,3,South
CUST08894,25,51756.78,Employed,7834.16,0,696.0,15446.56,917.02,0,North
CUST08895,54,49184.73,Employed,6737.98,3,652.0,4828.71,2257.78,1,Central
CUST08896,66,47265.39,Retired,10734.36,1,740.0,3727.62,1771.88,2,West
CUST08897,69,63476.47,Employed,11275.93,2,711.0,12621.51,2072.69,1,West
CUST08898,50,106153.76,Freelancer,12061.15,3,583.0,45672.09,1557.28,2,West
CUST08899,39,45126.0,Freelancer,7739.05,1,722.0,36132.19,1576.45,1,North
CUST08900,67,53637.15,Employed,11523.83,3,683.0,13757.96,2351.4,1,West
CUST08901,64,58966.04,Employed,10339.3,1,678.0,8222.59,1350.43,0,North
CUST08902,22,46252.91,Employed,9826.74,3,740.0,12514.19,1483.88,2,Central
CUST08903,56,81964.72,Freelancer,6275.73,3,670.0,24291.99,1654.65,1,North
CUST08904,35,12582.29,Freelancer,10459.76,2,725.0,1461.66,930.73,3,North
CUST08905,55,49378.82,Employed,10554.87,1,744.0,22793.17,1638.81,0,North
CUST08906,54,76366.27,Employed,10305.19,2,683.0,16095.02,1675.69,1,North
CUST08907,47,54118.11,Employed,11200.15,3,702.0,4701.01,2211.95,2,West
CUST08908,68,43583.22,Freelancer,12083.79,1,715.0,31316.91,1483.87,2,South
CUST08909,48,68815.14,Retired,6705.93,1,703.0,1249.7,669.09,2,North
CUST08910,27,78126.86,Employed,9349.91,3,724.0,37641.13,1818.78,1,North
CUST08911,32,64212.71,Employed,11547.3,5,628.0,7363.46,1514.14,2,West
CUST08912,59,43975.59,Employed,9194.82,0,648.0,24936.07,1088.02,0,West
CUST08913,65,69124.07,Employed,12878.27,2,617.0,2516.63,1993.81,2,North
CUST08914,61,51959.01,Freelancer,10270.54,3,764.0,12573.69,2017.18,2,South
CUST08915,35,74903.74,Employed,4135.23,2,596.0,510.29,2166.18,0,South
CUST08916,40,89665.18,Unemployed,12518.29,3,746.0,4901.17,2026.3,3,West
CUST08917,50,7888.46,Employed,9648.69,3,704.0,26549.06,2241.14,3,East
CUST08918,33,62221.35,Employed,4690.87,2,636.0,9086.77,2001.11,2,South
CUST08919,55,25285.32,Employed,9243.13,1,616.0,16160.13,3013.62,1,East
CUST08920,52,108835.77,Freelancer,6194.91,1,678.0,24693.14,2683.74,3,North
CUST08921,51,50637.51,Unemployed,12259.39,2,669.0,11335.9,1942.37,0,West
CUST08922,45,74927.46,Employed,9892.48,3,700.0,13222.02,764.3,1,Central
CUST08923,19,59293.66,Employed,7228.76,5,570.0,21808.5,2922.12,2,East
CUST08924,47,43938.31,Employed,12432.54,1,671.0,1925.08,1639.77,2,East
CUST08925,30,41558.94,Employed,11375.58,1,636.0,1113.62,2175.87,3,East
CUST08926,58,91713.58,Unemployed,9292.71,1,744.0,14589.86,2083.45,2,West
CUST08927,33,79118.76,Employed,6263.21,2,700.0,55371.85,1729.93,3,West
CUST08928,22,98871.68,Employed,7472.58,1,655.0,15524.05,1511.82,1,Central
CUST08929,45,61109.07,Freelancer,7427.63,1,751.0,18316.69,1593.17,1,Central
CUST08930,56,65758.39,Employed,12239.49,6,658.0,16118.36,191.57,1,North
CUST08931,62,54656.17,Employed,4957.31,1,675.0,13959.5,1099.09,1,Central
CUST08932,37,54258.36,Employed,9858.3,3,694.0,3302.62,1505.49,2,South
CUST08933,41,39162.26,Freelancer,9249.15,0,725.0,27514.53,1830.1,1,South
CUST08934,44,61680.2,Employed,13106.62,3,681.0,12884.94,2155.45,0,East
CUST08935,47,44215.07,Employed,10698.21,0,751.0,57501.46,1455.12,2,West
CUST08936,62,68838.18,Unemployed,11605.63,0,660.0,1073.76,2209.23,5,Central
CUST08937,44,63400.2,Employed,8423.92,1,631.0,5317.67,1662.84,1,South
CUST08938,43,65753.64,Freelancer,6307.01,2,760.0,1569.77,1583.45,1,West
CUST08939,24,93502.6,Retired,9023.57,3,664.0,29401.88,1831.14,1,Central
CUST08940,59,59245.64,Unemployed,12331.49,1,710.0,25545.56,2240.36,0,North
CUST08941,64,75134.54,Freelancer,12324.67,1,718.0,22245.88,1659.45,0,South
CUST08942,55,101030.19,Employed,8708.24,5,784.0,17026.3,2018.98,2,Central
CUST08943,22,86132.34,Employed,7417.77,4,665.0,1690.76,2247.39,2,West
CUST08944,40,83063.39,Freelancer,6829.96,0,706.0,7811.85,2126.91,0,East
CUST08945,45,53866.24,Employed,9590.12,2,641.0,18286.75,1399.34,0,Central
CUST08946,51,64592.86,Employed,10409.65,5,656.0,6714.05,1512.24,0,Central
CUST08947,32,33634.47,Freelancer,14419.57,2,642.0,18979.29,2150.24,1,North
CUST08948,49,69978.29,Employed,10369.99,2,722.0,5040.35,1718.8,3,South
CUST08949,43,65489.2,Employed,11841.3,2,726.0,11763.75,1332.43,0,West
CUST08950,65,60467.7,Unemployed,7658.6,4,698.0,6566.73,1826.65,1,East
CUST08951,48,80543.9,Freelancer,10125.1,3,641.0,38169.97,2266.7,1,North
CUST08952,36,35844.5,Freelancer,10420.24,5,647.0,8761.46,2348.43,1,South
CUST08953,26,92697.26,Unemployed,9578.41,4,645.0,5067.28,2412.66,1,Central
CUST08954,46,78035.29,Freelancer,9934.54,3,698.0,880.5,1819.11,3,North
CUST08955,68,58587.32,Freelancer,10378.66,3,601.0,2357.78,2029.21,2,North
CUST08956,56,57025.41,Employed,11443.11,4,660.0,12482.92,2462.87,3,East
CUST08957,21,69612.22,Freelancer,13507.35,2,613.0,18116.85,1416.97,1,East
CUST08958,20,90417.02,Employed,3203.36,1,705.0,46307.16,2386.53,1,Central
CUST08959,46,62032.15,Employed,13341.21,0,630.0,13624.96,2218.8,5,East
CUST08960,69,62880.62,Employed,4867.58,2,778.0,17127.5,2221.25,3,West
CUST08961,28,60362.37,Employed,10926.29,3,732.0,14506.23,786.51,0,North
CUST08962,50,95640.48,Employed,17066.89,1,676.0,34915.33,1470.39,1,West
CUST08963,55,52622.34,Employed,9872.38,0,701.0,5402.5,1430.08,2,East
CUST08964,28,59409.85,Employed,10540.06,3,703.0,13865.62,2653.96,0,West
CUST08965,44,89268.71,Employed,9069.22,3,632.0,48202.24,1269.5,0,North
CUST08966,50,62940.22,Employed,12001.79,2,742.0,107.31,1160.2,0,East
CUST08967,38,82741.18,Freelancer,11086.63,2,675.0,4740.79,1070.63,1,East
CUST08968,56,41774.4,Freelancer,7971.86,0,642.0,21330.97,1575.75,0,East
CUST08969,48,55894.15,Freelancer,9656.94,1,707.0,9520.81,2041.89,0,Central
CUST08970,55,89688.68,Employed,6644.69,2,624.0,2765.73,2901.69,1,North
CUST08971,63,46473.21,Freelancer,9643.18,0,713.0,12717.24,1570.82,1,West
CUST08972,19,56974.02,Employed,8741.88,3,697.0,10856.26,1345.24,0,South
CUST08973,44,65133.7,Employed,10409.62,1,647.0,9080.34,2735.3,0,South
CUST08974,53,40216.91,Unemployed,7870.26,0,728.0,6272.45,2827.03,3,South
CUST08975,28,51723.8,Unemployed,9356.7,4,715.0,809.51,744.49,1,Central
CUST08976,64,62252.73,Freelancer,10026.32,1,664.0,13899.79,1489.45,1,East
CUST08977,35,60933.63,Unemployed,10235.25,2,707.0,10924.06,1929.59,1,North
CUST08978,18,85607.04,Employed,10822.85,1,613.0,13205.16,1912.55,0,North
CUST08979,52,90829.14,Freelancer,9477.5,1,705.0,36.65,3129.49,1,East
CUST08980,52,42878.3,Unemployed,7639.92,3,607.0,1294.54,1469.33,2,South
CUST08981,48,62225.37,Freelancer,10246.22,4,686.0,2753.38,1111.7,1,West
CUST08982,45,73484.97,Freelancer,9463.43,4,714.0,8925.03,1335.56,4,North
CUST08983,56,90326.95,Employed,13073.94,5,697.0,24746.02,2453.82,2,East
CUST08984,18,74369.81,Employed,13452.22,2,758.0,4232.41,1792.03,1,South
CUST08985,42,65818.27,Employed,5883.76,4,640.0,24780.52,2760.63,2,Central
CUST08986,60,73330.85,Employed,11851.46,1,700.0,4023.18,2187.71,3,Central
CUST08987,55,73475.38,Employed,12453.23,1,573.0,20737.06,1393.12,1,South
CUST08988,37,41445.71,Employed,5962.51,3,654.0,31099.69,2317.68,0,South
CUST08989,20,63855.98,Retired,11738.42,2,665.0,25430.13,2521.52,0,South
CUST08990,68,89183.22,Freelancer,12687.86,2,758.0,20113.09,2675.0,3,East
CUST08991,19,55852.86,Freelancer,7151.06,1,679.0,588.02,957.93,1,West
CUST08992,35,62588.93,Employed,9290.98,2,726.0,6010.59,1968.41,1,West
CUST08993,61,55149.67,Employed,10558.96,3,635.0,3281.9,1131.1,0,West
CUST08994,27,13722.81,Unemployed,11711.37,0,663.0,9653.58,1622.69,3,East
CUST08995,22,60411.8,Employed,7034.68,2,638.0,6561.03,1659.88,1,Central
CUST08996,26,66035.84,Freelancer,13471.02,0,630.0,14427.24,1969.09,1,East
CUST08997,19,49750.13,Retired,3911.96,3,634.0,12511.82,2088.3,3,East
CUST08998,51,36907.26,Employed,13971.24,2,649.0,8454.28,1437.79,0,East
CUST08999,55,42387.87,Freelancer,11650.8,4,782.0,21877.21,2530.7,1,South
CUST09000,48,75283.75,Employed,8134.69,2,677.0,223.74,2600.11,4,South
CUST09001,27,99450.5,Unemployed,12593.22,2,612.0,30121.94,1911.86,0,Central
CUST09002,67,87648.67,Employed,6856.6,4,654.0,44.32,2835.14,2,North
CUST09003,29,33113.08,Employed,10344.81,1,731.0,9022.64,1752.5,2,West
CUST09004,53,77092.55,Freelancer,10715.51,1,645.0,31973.21,689.73,4,Central
CUST09005,38,46736.75,Freelancer,10708.4,2,754.0,8119.2,1246.98,2,Central
CUST09006,66,48354.66,Unemployed,7480.85,3,731.0,21138.54,1533.6,3,North
CUST09007,64,50760.49,Employed,8511.77,4,670.0,7735.76,2352.19,1,South
CUST09008,23,74121.34,Unemployed,10380.23,0,647.0,28549.57,1211.12,1,North
CUST09009,65,79185.07,Freelancer,7819.77,0,632.0,107540.0,1763.34,3,North
CUST09010,66,58039.38,Retired,10814.36,3,690.0,34284.98,3287.28,2,Central
CUST09011,20,58378.59,Freelancer,8157.62,3,701.0,860.46,1939.23,2,Central
CUST09012,27,69285.27,Freelancer,13000.0,2,747.0,2407.04,2764.69,2,East
CUST09013,22,71359.89,Unemployed,14688.05,1,698.0,11708.57,1080.97,0,West
CUST09014,63,83524.51,Employed,9107.61,3,662.0,48895.99,586.96,1,Central
CUST09015,43,34312.56,Employed,12760.78,4,749.0,7821.33,834.55,1,Central
CUST09016,38,60400.55,Employed,9363.09,2,721.0,4866.06,2450.1,1,North
CUST09017,62,38639.51,Freelancer,7190.71,3,646.0,50277.09,1660.15,2,Central
CUST09018,43,58981.15,Freelancer,8722.85,1,676.0,18505.44,1603.27,4,South
CUST09019,55,55476.49,Unemployed,10256.71,0,713.0,22073.54,2833.66,2,Central
CUST09020,61,59065.01,Employed,4639.13,2,695.0,1760.47,2452.97,1,East
CUST09021,43,44005.14,Employed,11876.97,2,630.0,4568.59,2079.8,4,North
CUST09022,25,30254.2,Employed,10258.06,1,689.0,10506.36,2519.08,1,Central
CUST09023,22,18111.25,Employed,13001.63,0,646.0,20001.98,1708.05,2,Central
CUST09024,32,57376.4,Employed,11824.41,2,683.0,6399.23,2009.27,0,Central
CUST09025,33,51379.98,Retired,10359.84,2,615.0,3427.43,1072.92,2,North
CUST09026,18,46481.25,Employed,8932.5,3,635.0,8621.27,1341.47,2,Central
CUST09027,33,86450.97,Employed,14568.59,2,785.0,8282.47,1639.9,2,Central
CUST09028,54,42811.24,Employed,16509.62,2,659.0,30949.92,1784.32,3,North
CUST09029,20,88336.68,Retired,8982.55,1,736.0,40718.31,2392.12,1,North
CUST09030,69,92476.87,Freelancer,13126.88,1,674.0,2773.54,2542.96,1,West
CUST09031,64,20981.99,Employed,7879.75,5,620.0,4917.01,3515.58,3,South
CUST09032,48,61847.63,Retired,8236.94,5,626.0,23128.41,3180.37,2,East
CUST09033,30,52006.07,Employed,8841.27,1,640.0,4216.53,2486.73,0,South
CUST09034,33,1763.92,Employed,12054.05,1,787.0,4611.02,907.22,0,West
CUST09035,60,31107.17,Employed,6775.26,3,668.0,16934.88,2659.2,2,North
CUST09036,38,75498.72,Employed,14649.89,5,689.0,10725.79,2934.77,1,South
CUST09037,19,100383.99,Unemployed,12813.62,3,714.0,18240.94,1884.01,1,South
CUST09038,44,78053.56,Retired,11984.55,2,705.0,1130.31,782.9,1,East
CUST09039,55,66472.65,Freelancer,9118.56,6,723.0,10523.88,1923.9,1,North
CUST09040,43,59573.35,Employed,12488.46,1,654.0,16759.87,2336.57,2,West
CUST09041,55,93653.26,Employed,1247.91,1,621.0,9648.48,1947.61,3,South
CUST09042,63,102964.78,Employed,11322.7,2,633.0,2051.33,1556.82,1,North
CUST09043,42,48263.15,Employed,10480.37,0,603.0,2156.09,1754.86,2,North
CUST09044,28,20000.27,Employed,4341.35,3,654.0,13300.97,2575.1,2,West
CUST09045,25,18036.25,Employed,11218.76,0,494.0,2333.05,2084.93,2,South
CUST09046,25,86437.62,Freelancer,11772.68,2,716.0,5431.03,2683.86,2,South
CUST09047,50,59058.83,Freelancer,4438.8,5,709.0,8728.92,2453.34,1,East
CUST09048,24,63664.84,Employed,6439.69,2,631.0,13495.8,1683.71,1,East
CUST09049,55,24186.98,Employed,16193.17,1,611.0,4624.63,2303.99,3,West
CUST09050,38,44936.22,Employed,9440.94,6,756.0,7794.14,2702.2,4,East
CUST09051,25,54090.38,Employed,12926.88,3,728.0,6878.84,1890.38,1,South
CUST09052,68,64156.77,Employed,13380.41,4,667.0,1531.65,2203.83,0,West
CUST09053,38,52028.16,Employed,11181.81,0,646.0,24426.3,887.99,2,South
CUST09054,37,39253.48,Unemployed,13051.72,3,682.0,20344.38,1535.1,1,South
CUST09055,25,44308.66,Freelancer,3661.33,3,608.0,22996.07,1711.51,0,North
CUST09056,63,84166.47,Employed,9308.41,2,695.0,2390.65,1186.19,3,East
CUST09057,48,64895.69,Freelancer,758.2,4,620.0,10933.03,1878.94,1,South
CUST09058,67,72243.14,Employed,4761.72,1,560.0,6012.99,2817.75,1,North
CUST09059,46,42022.52,Freelancer,8361.96,3,639.0,6427.11,1985.67,2,Central
CUST09060,65,923.53,Employed,8003.85,4,629.0,1021.06,2602.43,2,West
CUST09061,26,49537.91,Employed,10124.23,4,770.0,43736.49,2225.51,2,East
CUST09062,32,42668.59,Employed,9938.05,2,764.0,42126.2,2832.33,2,North
CUST09063,47,66980.25,Employed,10401.23,2,624.0,7871.77,1762.83,0,East
CUST09064,43,125714.47,Employed,10524.13,2,675.0,28906.41,1398.49,2,North
CUST09065,27,73903.32,Retired,10998.77,0,647.0,6009.61,2269.77,2,South
CUST09066,46,114719.2,Freelancer,7122.87,0,772.0,12294.84,859.4,3,South
CUST09067,33,71375.39,Employed,7825.62,2,589.0,20474.18,2158.17,1,East
CUST09068,53,47402.28,Employed,9889.37,0,703.0,11105.6,475.43,2,North
CUST09069,37,66958.32,Unemployed,9935.97,0,744.0,2683.47,1276.59,3,South
CUST09070,62,95612.77,Freelancer,6754.22,2,653.0,7147.22,2010.25,3,South
CUST09071,54,96591.25,Freelancer,13244.68,0,681.0,21375.75,1036.13,2,East
CUST09072,39,48493.25,Employed,12174.4,5,733.0,22770.89,1554.18,3,East
CUST09073,24,65063.67,Unemployed,7420.85,1,625.0,6185.37,1012.24,1,West
CUST09074,40,31414.66,Freelancer,9374.9,0,712.0,11663.45,2226.87,5,North
CUST09075,58,76493.37,Employed,16028.62,4,603.0,3481.21,2481.5,1,West
CUST09076,57,91067.09,Employed,10481.73,1,600.0,4336.93,1801.96,1,Central
